gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
RP11-166N17.3	chr10	0	0	0	0
RP11-166N6.2	chr3	0	0	0	0
RP11-166N6.3	chr3	2	0	0	0
RP11-166O4.4	chr7	1	0	1	0
RP11-166O4.6	chr7	2	4	30	0
RP11-166P13.4	chr17	8	5	7	0
RP11-167A8.1	chr4	0	0	0	0
RP11-167B3.1	chr15	0	0	0	0
RP11-167B3.2	chr15	0	0	0	0
RP11-167H9.4	chr3	0	0	0	0
RP11-167H9.5	chr3	0	0	0	0
RP11-167J8.3	chr11	0	0	0	0
RP11-167J8.5	chr11	0	0	3	0
RP11-167N24.3	chr12	0	0	0	0
RP11-167N24.5	chr12	0	0	0	0
RP11-167N4.2	chr11	4	16	23	0
RP11-167N4.4	chr11	3	6	3	0
RP11-167N4.5	chr11	4	5	1	0
RP11-167N4.8	chr11	2	0	1	0
RP11-167N5.5	chr9	3	5	2	0
RP11-167N5.6	chr9	2	0	7	0
RP11-167P11.2	chr16	6	6	2	0
RP11-167P22.3	chr10	0	0	0	0
RP11-167P22.4	chr10	0	0	0	0
RP11-167P22.5	chr10	0	0	0	0
RP11-167P23.2	chrX	0	0	1	0
RP11-167P23.4	chrX	0	0	0	0
RP11-168C9.1	chr10	0	0	0	0
RP11-168F16.1	chr8	0	0	1	0
RP11-168F24.3	chr6	1	0	0	0
RP11-168F9.2	chr1	5	4	0	0
RP11-168J19.2	chr12	0	0	0	0
RP11-168J5.2	chr13	0	0	0	0
RP11-168K11.2	chr9	0	1	0	0
RP11-168K11.3	chr9	0	0	0	0
RP11-168K11.5	chr9	0	0	0	0
RP11-168K9.1	chr11	0	1	0	0
RP11-168L22.3	chr10	0	0	0	0
RP11-168L7.1	chr14	0	1	1	0
RP11-168O16.1	chr1	688	625	883	1
RP11-168O16.2	chr1	0	0	1	0
RP11-168O22.1	chr10	0	0	0	0
RP11-168P13.1	chr13	3	0	0	0
RP11-168P13.3	chr13	2	2	4	0
RP11-168P6.2	chr13	0	0	0	0
RP11-168P8.3	chr10	0	0	0	0
RP11-169D4.3	chr11	0	0	0	0
RP11-169D4.4	chr11	0	0	0	0
RP11-169E6.3	chr16	0	0	0	0
RP11-169E6.4	chr16	0	0	0	0
RP11-169I2.3	chr6	4	4	32	0
RP11-169I9.2	chr17	0	0	0	0
RP11-169K16.8	chr1	6	3	14	0
RP11-169K17.2	chr3	0	0	0	0
RP11-169K17.3	chr3	2	4	0	0
RP11-169K17.4	chr3	1	0	3	0
RP11-169L18.2	chr9	4	7	2	0
RP11-169N13.4	chr3	0	1	0	0
RP11-169N13.5	chr3	124	128	227	0
RP11-16B13.1	chr14	0	0	0	0
RP11-16B9.1	chr15	0	0	40	0
RP11-16B9.3	chr15	10	8	42	0
RP11-16C1.1	chr17	1	2	1	0
RP11-16C1.2	chr17	2	0	0	0
RP11-16C1.3	chr17	0	0	0	0
RP11-16C18.3	chr6	0	1	20	0
RP11-16D24.1	chr2	0	0	0	0
RP11-16E12.2	chr15	0	1	0	0
RP11-16E18.3	chr8	24	12	11	0
RP11-16E23.3	chr15	2	3	0	0
RP11-16E23.4	chr15	1	1	1	1
RP11-16E23.5	chr15	8	10	13	0
RP11-16F15.2	chr11	0	0	2	0
RP11-16F15.4	chr11	0	0	0	0
RP11-16G12.1	chr8	1	1	0	0
RP11-16K12.1	chr15	0	5	3	0
RP11-16K12.2	chr15	3	1	1	0
RP11-16L14.2	chr15	0	0	0	0
RP11-16L21.7	chr9	0	0	0	0
RP11-16L9.1	chr1	0	0	0	0
RP11-16L9.2	chr1	0	0	0	0
RP11-16L9.5	chr1	0	0	0	0
RP11-16N10.2	chr9	305	170	366	1
RP11-16N11.2	chr3	15	38	4	0
RP11-16O13.1	chr14	0	0	0	0
RP11-16O9.2	chr15	0	0	1	0
RP11-16O9.3	chr15	476	452	315	0
RP11-16P20.2	chr8	0	0	0	0
RP11-16P20.3	chr8	23	19	4	0
RP11-16P20.4	chr8	3	3	3	0
RP11-170K4.2	chr3	3	1	3	0
RP11-170L3.2	chr16	0	0	0	0
RP11-170L3.4	chr16	1	0	0	0
RP11-170L3.5	chr16	0	0	0	0
RP11-170L3.6	chr16	0	0	0	0
RP11-170L3.7	chr16	0	0	0	0
RP11-170L9.1	chr11	0	0	0	0
RP11-170M17.1	chr10	0	0	0	0
RP11-170N16.1	chr4	0	0	0	0
RP11-170N16.2	chr4	0	0	0	0
RP11-170N16.3	chr4	20	38	70	0
RP11-171A24.2	chr9	0	1	0	0
RP11-171G2.1	chr17	0	0	0	0
RP11-171G7.2	chr3	0	0	0	0
RP11-171I2.1	chr2	19	0	16	0
RP11-171I2.2	chr2	16	0	45	0
RP11-171I2.3	chr2	6	0	1	0
RP11-171I2.4	chr2	12	0	7	0
RP11-171I2.5	chr2	1	0	5	0
RP11-171L9.1	chr12	0	0	0	0
RP11-171N4.1	chr4	0	0	0	0
RP11-171N4.3	chr4	0	0	0	0
RP11-171N4.4	chr4	0	0	0	0
RP11-172C16.4	chr11	0	0	0	0
RP11-172C16.5	chr11	0	1	0	0
RP11-172E10.1	chr8	2	1	0	0
RP11-172F10.1	chr18	1	0	0	0
RP11-172F4.7	chr9	9	6	8	0
RP11-172F4.8	chr9	0	0	1	0
RP11-172F7.1	chr9	0	1	0	0
RP11-172H24.4	chr13	201	231	328	0
RP11-173A16.1	chr18	16	9	16	0
RP11-173A16.2	chr18	2	0	0	0
RP11-173A6.2	chr1	0	1	0	0
RP11-173A6.3	chr1	0	0	0	0
RP11-173A6.4	chr1	0	0	0	0
RP11-173A8.2	chr14	0	3	0	0
RP11-173B14.4	chr13	1	1	33	0
RP11-173C1.1	chr2	12	40	70	0
RP11-173C19.1	chr12	6	8	2	0
RP11-173D14.3	chr6	0	0	0	0
RP11-173D3.1	chr15	0	0	0	0
RP11-173D3.3	chr15	0	0	1	0
RP11-173D3.4	chr15	0	2	0	0
RP11-173E2.1	chr4	0	0	2	5
RP11-173E2.2	chr4	1	0	0	0
RP11-173G21.1	chr9	3	0	20	0
RP11-173H9.2	chr2	0	2	0	0
RP11-173L6.1	chr18	0	0	0	0
RP11-173M1.3	chr17	0	0	0	0
RP11-173M1.4	chr17	21	20	23	0
RP11-173O8.2	chr6	0	0	0	0
RP11-173P15.10	chr12	1	0	8	0
RP11-173P15.3	chr12	259	282	282	0
RP11-173P15.5	chr12	229	226	35	0
RP11-173P15.7	chr12	0	0	0	0
RP11-173P15.9	chr12	10	6	8	0
RP11-174C7.1	chr6	0	0	0	0
RP11-174C7.3	chr6	0	0	0	0
RP11-174E22.2	chr4	0	0	0	0
RP11-174F8.1	chr4	0	0	0	0
RP11-174G17.3	chr1	1	2	1	0
RP11-174G6.1	chr12	0	0	0	0
RP11-174G6.5	chr12	56	43	33	0
RP11-174I12.2	chr8	0	0	0	0
RP11-174J11.1	chr10	0	1	0	0
RP11-174M13.2	chr12	0	0	0	0
RP11-174M13.3	chr12	34	13	25	0
RP11-174M15.1	chr9	0	0	4	0
RP11-174N3.4	chr6	0	0	4	0
RP11-174O3.1	chr3	8	9	3	0
RP11-174O3.3	chr3	2	0	0	0
RP11-174O3.4	chr3	0	0	0	0
RP11-174O3.6	chr3	0	0	0	0
RP11-175B9.2	chr1	1	2	2	0
RP11-175B9.3	chr1	0	2	22	0
RP11-175D17.3	chr9	1	0	6	0
RP11-175E9.1	chr8	0	0	0	0
RP11-175E9.2	chr8	0	0	0	0
RP11-175G14.2	chr1	0	0	0	0
RP11-175I17.6	chr10	0	0	0	0
RP11-175I6.5	chr9	0	0	0	0
RP11-175I6.6	chr9	0	0	0	0
RP11-175K6.2	chr5	10	22	17	0
RP11-175M2.1	chr5	0	0	0	0
RP11-175O15.1	chr2	86	38	58	0
RP11-175P13.2	chr12	0	0	0	0
RP11-175P13.3	chr12	20	17	19	0
RP11-175P19.2	chr3	0	1	1	0
RP11-175P8.1	chr7	1	0	0	0
RP11-176D17.3	chr1	0	0	0	0
RP11-176H8.1	chr14	148	70	219	3
RP11-176N18.2	chr18	1	1	3	0
RP11-176P14.2	chr3	1	0	0	0
RP11-177A2.5	chr1	0	2	1	0
RP11-177B4.1	chr4	9	0	8	0
RP11-177B4.2	chr4	0	0	0	0
RP11-177B4.3	chr4	3	28	10	0
RP11-177C12.1	chr4	5	2	0	0
RP11-177C12.5	chr4	2	3	0	0
RP11-177F11.1	chr1	0	0	0	0
RP11-177F15.1	chr1	1	1	0	0
RP11-177G23.1	chr6	24	27	36	0
RP11-177G23.2	chr6	3	7	2	0
RP11-177H13.2	chr8	33	41	14	0
RP11-177H2.1	chr8	721	819	517	1
RP11-177H2.2	chr8	0	0	0	0
RP11-177J6.1	chr4	15	22	22	0
RP11-177J6.2	chr4	69	62	293	0
RP11-177N22.2	chr16	0	0	0	0
RP11-177N22.3	chr16	0	0	0	0
RP11-178A10.3	chr10	0	0	0	0
RP11-178C10.4	chr13	0	0	0	0
RP11-178C3.1	chr17	2	12	19	0
RP11-178C3.6	chr17	0	3	3	0
RP11-178C3.7	chr17	0	0	0	0
RP11-178C3.8	chr17	0	0	9	0
RP11-178C3.9	chr17	0	0	0	0
RP11-178D12.2	chr15	6	0	0	0
RP11-178F10.1	chr18	0	0	0	0
RP11-178F10.2	chr18	0	2	0	0
RP11-178F10.3	chr18	0	0	0	0
RP11-178F10.5	chr18	0	0	0	0
RP11-178H8.1	chr11	1	2	0	0
RP11-178H8.2	chr11	0	0	0	0
RP11-178H8.3	chr11	1	0	0	0
RP11-178H8.7	chr11	196	270	208	1
RP11-178L8.1	chr16	0	0	0	0
RP11-178L8.3	chr16	1	0	0	0
RP11-178L8.4	chr16	51	240	267	2
RP11-178L8.5	chr16	0	0	0	0
RP11-178L8.6	chr16	0	0	0	0
RP11-178L8.8	chr16	8	15	0	0
RP11-178L8.9	chr16	0	1	1	0
RP11-179A10.2	chr11	0	0	0	0
RP11-179A10.3	chr11	0	0	0	0
RP11-179A16.2	chr11	0	0	0	0
RP11-179A20.1	chr2	31	40	13	0
RP11-179A7.2	chr13	0	0	0	0
RP11-179A7.4	chr13	0	0	0	0
RP11-179A9.3	chr14	0	0	0	0
RP11-179A9.4	chr14	0	0	0	0
RP11-179B15.5	chr10	0	4	1	0
RP11-179B15.6	chr10	1	0	0	0
RP11-179B2.2	chr10	33	19	19	0
RP11-179D22.1	chr9	1	0	1	0
RP11-179G8.1	chr1	0	0	0	0
RP11-179G8.2	chr1	0	0	0	0
RP11-179H18.8	chr10	0	0	0	0
RP11-17A1.3	chr11	1	2	0	0
RP11-17A19.2	chr18	1	3	2	0
RP11-17A4.2	chr8	0	1	3	0
RP11-17A4.3	chr8	0	0	0	0
RP11-17A4.4	chr8	0	0	0	0
RP11-17E13.2	chr1	3	0	0	0
RP11-17E15.1	chrY	0	0	0	0
RP11-17E2.2	chr4	1	0	0	0
RP11-17E3.1	chr18	3	1	6	0
RP11-17E4.1	chr13	1	1	0	0
RP11-17G11.1	chr2	0	0	0	0
RP11-17G11.2	chr2	171	101	690	0
RP11-17G12.2	chr11	1	6	0	0
RP11-17G2.1	chr10	0	0	0	0
RP11-17J14.2	chr18	0	0	32	0
RP11-17M15.1	chr16	0	0	0	0
RP11-17M15.2	chr16	0	0	0	0
RP11-17M15.4	chr16	0	0	0	0
RP11-17M24.2	chr17	0	0	0	0
RP11-17M24.3	chr17	0	0	0	0
RP11-17O9.1	chr2	0	0	0	0
RP11-17P16.1	chr4	30	27	38	0
RP11-17P16.2	chr4	0	5	1	0
RP11-180C1.1	chr4	0	0	0	0
RP11-180C16.1	chr7	233	266	407	1
RP11-180I4.1	chr9	0	0	0	0
RP11-180I4.2	chr9	0	0	0	0
RP11-180I4.4	chr9	1	4	8	0
RP11-180M15.3	chr12	0	0	0	0
RP11-180M15.4	chr12	0	0	0	0
RP11-180M15.6	chr12	4	7	22	0
RP11-180P8.1	chr17	16	7	40	0
RP11-180P8.4	chr17	0	0	0	0
RP11-180P8.5	chr17	0	0	0	0
RP11-181B11.1	chr8	15	3	2	0
RP11-181B11.2	chr8	0	0	0	0
RP11-181B11.3	chr8	10	2	15	0
RP11-181C21.4	chr1	0	0	38	0
RP11-181D18.4	chr8	3	3	0	0
RP11-181E10.3	chr2	0	0	0	0
RP11-181E22.4	chr1	4	0	2	0
RP11-181F12.2	chr10	0	0	0	0
RP11-181F12.3	chr10	0	0	0	0
RP11-181G12.4	chr1	2	1	0	0
RP11-181G12.8	chr1	72	26	34	1
RP11-181K12.1	chr4	10	22	7	0
RP11-181K12.2	chr4	1	4	1	0
RP11-181L23.10	chr12	2	2	0	0
RP11-181L23.11	chr12	6	13	8	0
RP11-181P4.2	chr6	1	1	0	0
RP11-182A9.1	chr4	0	0	0	0
RP11-182B22.7	chr1	0	0	0	0
RP11-182E14.1	chr8	0	0	0	0
RP11-182E21.1	chr14	0	1	0	0
RP11-182E7.1	chr2	0	0	0	0
RP11-182I10.1	chr1	0	0	0	0
RP11-182I10.2	chr1	0	0	0	0
RP11-182I21.2	chr5	0	0	0	0
RP11-182J1.10	chr15	0	0	3	0
RP11-182J1.11	chr15	0	0	0	0
RP11-182J1.12	chr15	2	12	148	0
RP11-182J1.13	chr15	0	0	4	0
RP11-182J1.14	chr15	9	0	8	0
RP11-182J1.18	chr15	117	118	44	0
RP11-182J1.3	chr15	216	176	419	0
RP11-182J1.5	chr15	16	13	7	1
RP11-182J23.1	chr7	0	3	0	0
RP11-182L21.5	chr10	0	1	6	0
RP11-182L21.6	chr10	14	7	76	0
RP11-182L7.1	chr15	0	0	0	0
RP11-182M20.2	chr13	0	0	0	0
RP11-182N22.10	chr9	447	442	1235	0
RP11-182N22.7	chr9	0	0	2	0
RP11-182N22.8	chr9	0	0	0	0
RP11-182N22.9	chr9	24	9	20	0
RP11-183A22.3	chr11	1	12	0	1
RP11-183E24.1	chr15	0	0	0	0
RP11-183E24.2	chr15	0	0	0	0
RP11-183G22.1	chr1	0	1	0	0
RP11-183I6.2	chr9	0	0	0	0
RP11-183J19.1	chr8	91	13	49	0
RP11-183K14.1	chrX	0	0	0	0
RP11-184A2.2	chr10	0	0	0	0
RP11-184A2.3	chr10	0	0	0	0
RP11-184B22.2	chr9	1	0	0	0
RP11-184C23.1	chr6	0	0	0	0
RP11-184C23.4	chr6	0	0	0	0
RP11-184D12.1	chr15	0	0	0	0
RP11-184E24.1	chr13	0	2	0	0
RP11-184E9.2	chr5	0	0	0	0
RP11-184E9.3	chr5	0	0	0	0
RP11-184E9.4	chr5	0	0	0	0
RP11-184I16.3	chr1	0	0	0	0
RP11-184M15.1	chr4	0	0	0	0
RP11-184M15.2	chr4	0	0	0	0
RP11-185E12.2	chr5	0	0	0	0
RP11-185E8.1	chr3	0	2	0	0
RP11-185E8.2	chr3	16	10	20	0
RP11-185H22.1	chr12	0	0	0	0
RP11-185J20.1	chr16	0	1	0	0
RP11-185J20.2	chr16	0	0	0	0
RP11-185N2.1	chr12	2	0	0	0
RP11-185O17.4	chrX	0	0	0	0
RP11-185O21.1	chr16	0	0	0	0
RP11-185P18.2	chr14	0	0	0	0
RP11-186B7.4	chr17	6168	5778	13653	1
RP11-186B7.7	chr17	4	1	3	0
RP11-186F10.2	chr12	0	1	0	0
RP11-186F10.4	chr12	1	0	1	0
RP11-186N15.3	chr10	55	54	12	1
RP11-187A9.3	chr13	4	0	2	0
RP11-187C18.3	chr9	0	0	22	0
RP11-187C18.5	chr9	0	0	0	0
RP11-187D20.1	chr17	0	0	0	0
RP11-187E13.2	chr14	0	0	0	0
RP11-187E13.3	chr14	0	0	0	0
RP11-187J4.1	chr2	0	0	0	0
RP11-187K14.1	chr9	1	38	29	0
RP11-187O7.3	chr14	0	0	0	0
RP11-187P2.1	chr11	0	0	0	0
RP11-188C12.2	chr9	73	69	355	0
RP11-188C12.3	chr9	6	4	6	0
RP11-188D8.1	chr1	0	1	1	0
RP11-188P17.2	chr4	2	6	0	0
RP11-188P8.4	chr10	9	10	8	0
RP11-189B4.7	chr13	0	0	0	0
RP11-189B4.8	chr13	0	93	108	0
RP11-189E14.3	chr16	0	0	0	0
RP11-189E14.5	chr16	0	0	0	0
RP11-18A15.1	chr9	0	0	0	0
RP11-18B16.1	chr9	0	0	0	0
RP11-18B16.2	chr9	0	0	0	0
RP11-18B3.3	chr9	2	1	0	0
RP11-18C24.8	chr12	0	0	9	0
RP11-18C24.9	chr12	29	33	553	0
RP11-18D7.2	chr4	4	1	0	0
RP11-18D7.3	chr4	0	0	0	0
RP11-18F14.4	chr16	0	0	1	0
RP11-18H21.2	chr4	0	0	0	0
RP11-18H21.3	chr4	0	0	0	0
RP11-18H21.5	chr4	0	0	0	0
RP11-18H7.1	chr3	58	66	23	0
RP11-18I13.1	chr3	0	0	0	0
RP11-18I14.11	chr10	29	13	61	0
RP11-18J9.3	chr12	1	0	1	0
RP11-18M17.1	chr4	0	0	0	0
RP11-18O11.1	chr4	0	0	0	0
RP11-18O11.2	chr4	0	0	0	0
RP11-18O11.3	chr4	0	0	0	0
RP11-18O15.1	chr12	0	0	0	0
RP11-190A12.10	chr1	9	6	11	0
RP11-190A12.11	chr1	0	0	0	0
RP11-190A12.7	chr1	19	24	22	0
RP11-190A12.9	chr1	0	0	0	0
RP11-190C21.5	chr3	6	7	29	0
RP11-190C22.9	chr3	0	0	0	0
RP11-190D6.1	chr16	0	1	0	0
RP11-190G13.4	chr7	0	0	0	0
RP11-190I17.2	chr18	0	0	0	0
RP11-190J1.11	chr10	1	0	4	0
RP11-190J1.3	chr10	0	0	0	0
RP11-190J12.1	chr13	0	0	0	0
RP11-190J23.1	chr2	0	0	0	0
RP11-190P13.2	chr3	3	6	3	0
RP11-191A15.1	chr6	0	0	0	0
RP11-191A15.2	chr6	0	0	0	0
RP11-191A15.4	chr6	0	0	0	0
RP11-191F9.1	chr5	0	0	0	0
RP11-191F9.2	chr5	0	0	0	0
RP11-191F9.3	chr5	0	0	0	0
RP11-191F9.4	chr5	0	0	0	0
RP11-191H23.1	chr2	0	0	2	0
RP11-191L9.4	chr22	0	0	1	0
RP11-191L9.5	chr22	0	0	0	0
RP11-192B18.1	chrX	0	0	0	0
RP11-192C21.1	chr4	0	0	3	0
RP11-192C21.2	chr4	0	0	0	0
RP11-192C21.3	chr4	0	0	0	0
RP11-192G13.1	chrX	88	76	175	1
RP11-192H23.4	chr17	248	222	545	0
RP11-192H23.5	chr17	394	342	129	0
RP11-192H23.6	chr17	237	101	396	0
RP11-192H23.7	chr17	415	438	545	0
RP11-192H6.2	chr5	0	0	0	0
RP11-192M23.1	chr15	4	10	0	0
RP11-192P3.5	chr10	2	2	1	0
RP11-193E15.4	chr18	0	0	0	0
RP11-193F5.1	chr14	0	0	4	0
RP11-193F5.4	chr14	8	14	1	0
RP11-193H5.1	chr1	18	22	43	0
RP11-193H5.2	chr1	2	5	26	0
RP11-193H5.7	chr1	0	0	0	0
RP11-193H5.8	chr1	0	0	0	0
RP11-193I22.2	chr3	0	0	0	0
RP11-193J6.1	chr1	0	1	0	0
RP11-193P11.3	chr1	0	0	0	0
RP11-194G10.3	chr3	0	0	0	0
RP11-194N12.2	chr17	0	0	5	0
RP11-195B17.1	chr2	31	30	13	0
RP11-195B3.1	chr10	0	0	0	0
RP11-195B3.2	chr10	0	0	0	0
RP11-195B3.3	chr10	0	0	0	0
RP11-195C7.1	chr1	7	20	11	0
RP11-195C7.2	chr1	0	1	0	0
RP11-195C7.3	chr1	0	8	6	0
RP11-195F19.29	chr9	417	499	481	0
RP11-195F19.30	chr9	130	144	633	0
RP11-195F19.31	chr9	0	3	0	0
RP11-195F19.5	chr9	143	133	507	0
RP11-195F19.9	chr9	43	51	109	0
RP11-195L15.2	chr13	2	4	0	0
RP11-195M16.1	chr1	0	0	0	0
RP11-195M16.3	chr1	0	0	0	0
RP11-196B3.1	chr18	1	1	0	0
RP11-196B3.2	chr18	0	0	0	0
RP11-196B3.3	chr18	0	1	0	0
RP11-196B3.4	chr18	0	0	0	0
RP11-196B3.5	chr18	0	2	2	0
RP11-196B3.6	chr18	0	0	0	0
RP11-196D18.1	chr7	0	0	0	0
RP11-196D18.2	chr7	0	0	0	0
RP11-196E1.3	chr11	3	3	0	0
RP11-196G11.1	chr16	1722	1252	2207	3
RP11-196G11.2	chr16	4	3	8	0
RP11-196G11.3	chr16	345	240	447	0
RP11-196G11.4	chr16	5	2	78	0
RP11-196G11.5	chr16	162	184	141	0
RP11-196G11.6	chr16	199	171	1029	0
RP11-196G18.1	chr1	0	0	0	0
RP11-196G18.23	chr1	0	0	1	0
RP11-196G18.3	chr1	1	0	8	0
RP11-196G4.2	chrX	0	0	3	0
RP11-196H14.2	chr12	0	0	5	0
RP11-196H14.3	chr12	12	11	94	0
RP11-196H14.4	chr12	2	2	2	0
RP11-196H14.5	chr12	1	1	0	0
RP11-196I18.2	chr9	0	0	0	0
RP11-196I18.3	chr9	0	1	2	0
RP11-196I18.4	chr9	0	0	0	0
RP11-196O2.1	chr7	0	0	0	0
RP11-196O2.2	chr7	0	0	0	0
RP11-197B12.1	chrX	0	0	0	0
RP11-197H3.1	chr2	0	0	0	0
RP11-197K6.1	chr3	0	10	2	0
RP11-197M22.2	chr10	3	0	8	0
RP11-197N18.2	chr12	3399	3362	1533	16
RP11-197N18.8	chr12	0	3	2	0
RP11-197O8.1	chr5	0	0	0	0
RP11-197P3.1	chr9	0	0	0	0
RP11-197P3.5	chr9	7	3	10	0
RP11-198M19.2	chr2	1	0	1	0
RP11-199F6.4	chr13	0	0	0	0
RP11-199H2.2	chr1	0	0	0	0
RP11-19A24.1	chr15	0	0	0	0
RP11-19B4.2	chr4	2	0	3	0
RP11-19C24.1	chr4	0	0	0	0
RP11-19D22.1	chr13	0	0	0	0
RP11-19E18.2	chr12	0	0	2	0
RP11-19F9.2	chr18	7	4	11	0
RP11-19G24.1	chr17	0	0	0	0
RP11-19G24.2	chr17	0	0	0	0
RP11-19H6.1	chr16	0	0	0	0
RP11-19J3.5	chr9	0	0	0	0
RP11-19J3.7	chr9	3	1	3	0
RP11-19J5.2	chr15	0	0	0	0
RP11-19N8.2	chr16	0	0	0	0
RP11-19N8.3	chr16	0	0	0	0
RP11-19N8.4	chr16	0	0	0	0
RP11-19N8.6	chr16	0	0	0	0
RP11-19N8.7	chr16	0	0	0	0
RP11-19O2.2	chr5	2	12	8	0
RP11-19P22.10	chr17	0	0	0	0
RP11-19P22.2	chr17	0	0	0	0
RP11-19P22.3	chr17	0	0	0	0
RP11-19P22.7	chr17	0	0	0	0
RP11-19P22.8	chr17	229	265	239	0
RP11-1B20.1	chr1	0	0	0	0
RP11-1C1.6	chr5	0	0	0	0
RP11-1C8.4	chr8	36	18	56	0
RP11-1C8.5	chr8	3	3	8	0
RP11-1C8.6	chr8	5	6	4	0
RP11-1C8.7	chr8	2	3	30	0
RP11-1C8.8	chr8	222	238	491	0
RP11-1D12.1	chr8	0	0	0	0
RP11-1D12.2	chr8	0	0	0	0
RP11-1D19.1	chr3	5	6	2	0
RP11-1E1.2	chr4	0	0	3	0
RP11-1E11.1	chr9	0	0	0	0
RP11-1E11.2	chr9	0	0	0	0
RP11-1E22.1	chr4	0	0	0	0
RP11-1E4.1	chr8	1	1	0	0
RP11-1E4.2	chr8	2	0	1	0
RP11-1E6.1	chr4	0	0	0	0
RP11-1H15.1	chr11	0	0	1	0
RP11-1H15.2	chr11	0	0	0	0
RP11-1H15.4	chr11	1	1	1	0
RP11-1H8.1	chr15	0	0	0	0
RP11-1H8.4	chr15	0	1	0	0
RP11-1H8.5	chr15	8	1	5	1
RP11-1I2.1	chr18	0	0	0	0
RP11-1J11.1	chr4	0	0	0	0
RP11-1J4.1	chrX	0	0	0	0
RP11-1J7.1	chr4	0	0	0	0
RP11-1K3.1	chr12	0	0	0	0
RP11-1L5.2	chr2	7	23	12	0
RP11-1O10.1	chr15	0	0	0	0
RP11-1O2.1	chr18	6	2	0	0
RP11-1O2.2	chr18	0	0	0	0
RP11-200A13.1	chr8	0	0	0	0
RP11-200A13.2	chr8	0	0	0	0
RP11-200A13.3	chr8	0	0	0	0
RP11-200I19.1	chr3	0	0	0	0
RP11-200K12.2	chr12	0	0	0	0
RP11-200K12.3	chr12	0	0	0	0
RP11-201A3.1	chr1	0	0	0	0
RP11-201E8.1	chr3	0	0	0	0
RP11-201K10.3	chr1	492	484	1156	0
RP11-201O14.1	chr1	2	0	0	0
RP11-201O14.2	chr1	0	0	0	0
RP11-202D18.2	chr10	0	0	0	0
RP11-202D18.3	chr10	0	0	0	0
RP11-202G11.2	chr12	0	0	0	0
RP11-202G18.1	chr9	0	0	0	0
RP11-202H2.1	chr12	0	0	0	0
RP11-202H24.1	chr2	0	0	0	0
RP11-202I11.2	chr9	0	0	0	0
RP11-202K23.1	chr1	0	0	0	0
RP11-202L1.1	chr8	0	1	1	0
RP11-203B7.2	chr4	0	0	0	0
RP11-203E14.1	chrX	0	0	0	0
RP11-203E8.1	chr8	14	8	16	0
RP11-203F10.1	chr1	1	0	0	0
RP11-203F10.5	chr1	4	22	1	0
RP11-203F10.6	chr1	0	0	4	0
RP11-203F8.1	chr11	0	0	0	0
RP11-203H19.2	chr3	5	17	14	0
RP11-203H2.1	chr6	0	0	0	0
RP11-203H2.2	chr6	0	0	1	0
RP11-203I16.7	chr13	0	2	3	0
RP11-203I2.2	chr9	0	0	0	0
RP11-203J24.8	chr9	29	31	61	0
RP11-203J24.9	chr9	690	748	3565	0
RP11-203L2.3	chr9	13	17	6	0
RP11-203L2.4	chr9	0	0	0	0
RP11-203M5.10	chr14	2	2	35	0
RP11-203M5.2	chr14	0	1	0	0
RP11-203M5.6	chr14	0	0	0	0
RP11-203M5.7	chr14	35	40	116	1
RP11-203M5.8	chr14	42	30	51	0
RP11-203P2.2	chr13	0	0	0	0
RP11-203P23.2	chr7	0	0	0	0
RP11-204A14.1	chr9	0	0	0	0
RP11-204C23.1	chr3	0	0	0	0
RP11-204E4.3	chr16	0	0	0	0
RP11-204E4.4	chr16	0	1	0	0
RP11-204E9.3	chr6	0	0	883	0
RP11-204K16.1	chr14	0	0	0	0
RP11-204M4.1	chr9	0	0	0	0
RP11-204M4.4	chr9	0	0	7	0
RP11-204N11.2	chr14	0	0	0	0
RP11-204P2.3	chr6	0	0	0	0
RP11-205A6.1	chr3	11	3	11	0
RP11-205A8.4	chr10	0	0	0	0
RP11-205K6.1	chr9	2	2	1	0
RP11-205K6.2	chr9	0	0	0	0
RP11-205K6.3	chr9	13	3	2	0
RP11-205M20.8	chr9	65	85	231	0
RP11-205M3.1	chr4	1	0	0	0
RP11-205M3.4	chr4	0	0	0	0
RP11-205M3.5	chr4	1	0	0	0
RP11-205M3.6	chr4	0	0	0	0
RP11-205M5.3	chr8	286	263	353	0
RP11-205M5.4	chr8	0	0	0	0
RP11-206B11.1	chr12	0	0	0	0
RP11-206F17.3	chr4	12	11	18	0
RP11-206L1.3	chr13	2	0	10	0
RP11-206L10.17	chr1	0	0	24	0
RP11-206L10.18	chr1	0	0	0	0
RP11-206L10.19	chr1	6	49	46	0
RP11-206L10.2	chr1	15	107	351	1
RP11-206L10.4	chr1	0	0	1	0
RP11-206L10.8	chr1	3	38	38	0
RP11-206M11.5	chr3	0	0	0	0
RP11-206M11.7	chr3	0	0	0	0
RP11-206M19.1	chr2	0	0	0	0
RP11-206P5.1	chr4	0	0	0	0
RP11-206P5.2	chr4	0	0	4	0
RP11-207C16.4	chr9	1	0	0	0
RP11-207D10.1	chr13	0	0	1	0
RP11-207F8.1	chr6	0	0	0	0
RP11-208C17.4	chr10	0	0	0	0
RP11-208G20.2	chr7	0	0	0	0
RP11-208G20.3	chr7	0	0	3	0
RP11-208K4.1	chr15	0	0	0	0
RP11-208N14.4	chr3	2	10	9	0
