gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
NRIP3	chr11	18	15	57	0
NRIR	chr2	2	0	0	0
NRK	chrX	106	38	280	0
NRL	chr14	30	21	52	0
NRM	chr6	0	0	404	0
NRN1	chr6	2	2	11	0
NRN1L	chr16	18	44	3	0
NRON	chr9	0	0	0	0
NRP1	chr10	2574	2556	4353	0
NRP2	chr2	1466	1412	2652	2
NRROS	chr3	36	19	9	0
NRSN1	chr6	12	86	18	1
NRTN	chr19	213	187	608	0
NRXN1	chr2	336	261	549	0
NRXN2	chr11	107	565	3086	0
NRXN2-AS1	chr11	1	3	2	0
NRXN3	chr14	59	22	184	0
NSA2	chr5	474	893	4041	1
NSA2P1	chr1	2	2	1	0
NSA2P2	chr12	2	0	2	0
NSA2P3	chrX	0	6	4	0
NSA2P4	chr15	0	0	0	0
NSA2P5	chr2	3	0	8	0
NSA2P6	chr4	0	0	0	0
NSA2P7	chr9	0	1	1	0
NSD1	chr5	1094	1000	3778	0
NSD2	chr4	1809	1781	4887	1
NSD3	chr8	828	790	4619	0
NSDHL	chrX	326	414	816	2
NSF	chr17	0	0	372	0
NSFP1	chr17	0	0	12	0
NSG1	chr4	448	449	2144	0
NSG2	chr5	0	2	6	0
NSL1	chr1	184	157	584	0
NSMAF	chr8	303	228	985	0
NSMCE1	chr16	296	450	524	0
NSMCE1-DT	chr16	0	3	2	0
NSMCE2	chr8	156	135	695	0
NSMCE3	chr15	0	0	0	0
NSMCE4A	chr10	467	479	1027	1
NSMF	chr9	2084	2112	4418	4
NSRP1	chr17	320	358	1138	0
NSRP1P1	chr1	0	0	2	0
NSUN2	chr5	1306	975	1052	1
NSUN3	chr3	234	275	309	0
NSUN4	chr1	210	289	771	1
NSUN5	chr7	238	220	508	0
NSUN5P1	chr7	391	55	255	1
NSUN5P2	chr7	276	93	274	0
NSUN6	chr10	332	111	204	0
NSUN7	chr4	152	135	440	0
NT5C	chr17	593	721	563	0
NT5C1A	chr1	63	53	75	0
NT5C1B	chr2	5	3	5	0
NT5C1B-RDH14	chr2	23	27	73	0
NT5C2	chr10	627	616	3297	0
NT5C3A	chr7	177	170	571	0
NT5C3AP1	chr4	1	0	0	0
NT5C3AP2	chr3	0	0	0	0
NT5C3B	chr17	476	284	1769	0
NT5CP1	chr14	1	1	0	0
NT5CP2	chr14	0	0	1	0
NT5DC1	chr6	156	189	508	1
NT5DC1P1	chrX	0	0	0	0
NT5DC1P2	chrX	0	0	0	0
NT5DC2	chr3	2176	2865	6326	2
NT5DC3	chr12	383	332	242	1
NT5DC4	chr2	7	5	3	0
NT5E	chr6	20	23	46	0
NT5ELP	chr5	0	0	0	0
NT5M	chr17	138	199	285	0
NTAN1	chr16	0	0	134	0
NTAN1P1	chr10	0	0	0	0
NTAN1P2	chr8	3	7	6	0
NTAN1P3	chr12	0	0	0	0
NTAQ1	chr8	160	239	312	1
NTF3	chr12	164	125	173	0
NTF4	chr19	14	4	1311	0
NTF6A	chr19	0	0	0	0
NTF6B	chr19	0	0	0	0
NTF6G	chr19	0	0	0	0
NTHL1	chr16	266	182	338	0
NTM	chr11	439	764	898	2
NTM-AS1	chr11	0	0	0	0
NTM-IT	chr11	0	0	0	0
NTMT1	chr9	476	518	845	0
NTN1	chr17	247	57	149	0
NTN3	chr16	110	89	79	0
NTN4	chr12	156	147	194	0
NTN5	chr19	83	220	136	0
NTNG1	chr1	48	157	406	0
NTNG2	chr9	86	108	92	0
NTPCR	chr1	298	496	1406	0
NTRK1	chr1	56	18	133	0
NTRK2	chr9	457	874	2676	1
NTRK3	chr15	116	92	185	0
NTRK3-AS1	chr15	0	0	1	0
NTS	chr12	35	42	26	0
NTSR2	chr2	0	1	0	0
NUAK1	chr12	761	785	2040	2
NUAK2	chr1	1419	1476	1982	2
NUB1	chr7	508	440	964	0
NUBP1	chr16	257	246	518	0
NUBP2	chr16	1266	962	363	3
NUBPL	chr14	259	267	267	3
NUCB1	chr19	3620	3688	6811	2
NUCB1-AS1	chr19	0	0	2	0
NUCB2	chr11	290	261	2024	0
NUCKS1	chr1	3848	3566	7999	2
NUCKS1P1	chr1	0	0	0	0
NUDC	chr1	941	1037	1666	0
NUDCD1	chr8	114	122	667	0
NUDCD2	chr5	266	321	368	0
NUDCD3	chr7	1258	1136	1767	1
NUDCP1	chr2	0	0	0	0
NUDCP2	chr2	10	84	4	1
NUDT1	chr7	195	276	219	0
NUDT10	chrX	47	14	262	0
NUDT11	chrX	241	220	356	1
NUDT12	chr5	81	136	158	0
NUDT13	chr10	112	144	109	0
NUDT14	chr14	327	230	410	0
NUDT15	chr13	122	123	514	0
NUDT16	chr3	725	945	960	0
NUDT16L1	chr16	322	312	861	0
NUDT16L2P	chr3	27	30	12	0
NUDT17	chr1	314	348	76	0
NUDT18	chr8	29	26	227	0
NUDT19	chr19	185	211	170	1
NUDT19-DT	chr19	15	1	3	0
NUDT19P2	chrX	0	0	0	0
NUDT19P3	chr6	0	0	0	0
NUDT19P4	chr6	0	0	0	0
NUDT19P5	chr4	0	0	0	0
NUDT19P6	chrX	0	1	0	0
NUDT2	chr9	317	279	368	0
NUDT21	chr16	951	975	2612	1
NUDT22	chr11	343	418	885	0
NUDT3	chr6	1019	1633	3257	1
NUDT4	chr12	555	422	1956	0
NUDT4B	chr1	0	0	0	0
NUDT4P2	chr1	0	0	0	0
NUDT5	chr10	917	613	980	0
NUDT6	chr4	132	77	226	0
NUDT7	chr16	85	51	76	0
NUDT8	chr11	44	48	186	0
NUDT9	chr4	533	312	431	0
NUDT9P1	chr10	9	7	5	0
NUF2	chr1	249	273	428	0
NUFIP1	chr13	174	201	321	0
NUFIP1P1	chr6	0	14	0	0
NUFIP2	chr17	1301	1419	5311	0
NUGGC	chr8	5	2	1	0
NUMA1	chr11	5434	6248	16385	7
NUMB	chr14	1476	946	1296	2
NUMBL	chr19	636	444	1386	0
NUP107	chr12	876	690	952	1
NUP133	chr1	840	1096	2192	0
NUP153	chr6	903	919	2081	2
NUP153-AS1	chr6	62	55	28	0
NUP155	chr5	401	402	1196	1
NUP160	chr11	773	823	2336	2
NUP188	chr9	1200	1368	2104	0
NUP205	chr7	896	758	1995	0
NUP210	chr3	462	346	642	2
NUP210L	chr1	1	1	8	0
NUP210P1	chr3	0	0	0	0
NUP210P2	chr3	0	0	0	0
NUP210P3	chr3	0	0	0	0
NUP214	chr9	1265	1660	1806	3
NUP35	chr2	95	91	480	0
NUP35P1	chr10	0	0	0	0
NUP35P2	chr7	0	6	1	0
NUP37	chr12	70	73	748	0
NUP42	chr7	144	110	623	0
NUP43	chr6	228	182	689	0
NUP50	chr22	595	520	456	0
NUP50-DT	chr22	20	2	106	0
NUP50P1	chr14	0	0	1	0
NUP54	chr4	129	123	1705	0
NUP58	chr13	534	474	1861	0
NUP58P1	chr4	0	0	0	0
NUP62	chr19	1432	1073	886	2
NUP62CL	chrX	8	10	36	0
NUP85	chr17	423	425	1600	1
NUP88	chr17	609	735	1459	0
NUP93	chr16	1053	1063	1639	1
NUP93-DT	chr16	1	1	0	0
NUP98	chr11	1277	1293	2920	2
NUPR1	chr16	664	291	270	1
NUPR2	chr7	0	0	0	0
NUS1	chr6	121	107	674	0
NUS1P1	chrX	0	0	75	0
NUS1P2	chr13	10	12	8	0
NUS1P3	chr13	2	0	1	0
NUS1P4	chr13	0	0	0	0
NUSAP1	chr15	843	551	1189	3
NUTF2	chr16	534	548	3506	0
NUTF2P2	chr14	2	0	0	0
NUTF2P3	chr9	0	0	0	0
NUTF2P4	chr1	0	0	0	0
NUTF2P5	chr10	0	0	0	0
NUTF2P6	chr15	0	0	0	0
NUTF2P7	chrX	0	0	0	0
NUTF2P8	chr2	0	0	0	0
NUTM1	chr15	2	3	0	0
NUTM2A	chr10	0	0	125	0
NUTM2A-AS1	chr10	71	57	551	1
NUTM2B	chr10	10	30	28	0
NUTM2B-AS1	chr10	56	127	379	0
NUTM2D	chr10	16	18	218	0
NUTM2E	chr10	0	0	71	0
NUTM2F	chr9	2	16	13	0
NUTM2G	chr9	9	14	11	0
NUTM2HP	chr10	0	0	102	0
NVL	chr1	250	316	1107	0
NWD1	chr19	4	6	1	0
NWD2	chr4	54	12	93	0
NXF1	chr11	2041	2270	11090	1
NXF2	chrX	0	0	0	0
NXF2B	chrX	0	0	0	0
NXF3	chrX	0	3	4	0
NXF4	chrX	1	0	4	0
NXF5	chrX	0	0	1	0
NXN	chr17	695	755	2152	1
NXNL1	chr19	1	1	0	0
NXNL2	chr9	6	24	51	0
NXNP1	chr1	0	0	0	0
NXPE1	chr11	0	1	0	0
NXPE2	chr11	0	6	1	0
NXPE2P1	chr11	0	0	0	0
NXPE3	chr3	243	225	427	0
NXPE4	chr11	5	0	5	0
NXPH1	chr7	2	16	29	0
NXPH2	chr2	68	104	584	0
NXPH3	chr17	68	67	92	0
NXPH4	chr12	44	29	195	0
NXT1P1	chr13	0	0	0	0
NXT2	chrX	26	32	152	0
NYAP1	chr7	207	184	355	1
NYAP2	chr2	0	0	6	0
NYNRIN	chr14	4986	5802	5603	8
NYX	chrX	0	1	1	0
OACYLP	chr18	0	0	0	0
OAF	chr11	517	418	180	2
OARD1	chr6	181	269	569	0
OAS1	chr12	16	77	40	0
OAS2	chr12	4	1	9	0
OAS3	chr12	75	161	130	0
OASL	chr12	1	1	0	0
OASL2P	chr12	0	0	0	0
OAT	chr10	717	921	2742	3
OAZ1	chr19	1553	1410	10832	3
OAZ1P1	chr1	0	0	0	0
OAZ2	chr15	1663	1691	4631	1
OAZ3	chr1	15	25	122	0
OBI1	chr13	223	210	699	0
OBI1-AS1	chr13	79	70	411	0
OBP2A	chr9	0	0	3	0
OBP2B	chr9	0	4	0	0
OBSCN	chr1	6492	7048	12361	23
OBSCN-AS1	chr1	271	221	246	0
OBSL1	chr2	9027	7114	12485	9
OC90	chr8	0	1	0	0
OCA2	chr15	12	44	304	0
OCEL1	chr19	143	229	456	0
OCIAD1	chr4	1108	1045	2922	0
OCIAD1-AS1	chr4	0	1	36	0
OCIAD2	chr4	241	11	116	0
OCLN	chr5	0	1	51	0
OCLNP1	chr5	0	0	53	0
OCM	chr7	1	4	5	0
OCM2	chr7	0	0	19	0
OCRL	chrX	361	443	2144	3
ODAD1	chr19	127	44	104	2
ODAD2	chr10	8	8	7	0
ODAD2P1	chr10	0	1	1	0
ODAD3	chr19	36	12	58	0
ODAD4	chr17	73	69	101	0
ODAM	chr4	18	3	5	0
ODAPH	chr4	5	4	2	0
ODC1	chr2	1378	1661	4736	1
ODC1-DT	chr2	15	29	15	0
ODCP	chr7	5	1	3	0
ODF1	chr8	0	0	0	0
ODF2	chr9	1046	987	1929	0
ODF2-AS1	chr9	3	7	2	0
ODF2L	chr1	475	441	731	0
ODF3	chr11	5	3	12	0
ODF3B	chr22	220	188	253	0
ODF3L1	chr15	44	25	39	0
ODF3L2	chr19	2	3	9	0
ODF4	chr17	0	0	0	0
ODR4	chr1	302	267	1088	0
OFCC1	chr6	1	4	8	0
OFD1	chrX	752	663	1831	1
OFD1P10Y	chrY	0	0	0	0
OFD1P11Y	chrY	0	0	0	0
OFD1P12Y	chrY	0	0	0	0
OFD1P13Y	chrY	0	0	0	0
OFD1P15Y	chrY	0	0	0	0
OFD1P16Y	chrY	0	0	0	0
OFD1P17	chr5	1	2	9	0
OFD1P18Y	chrY	0	0	0	0
OFD1P1Y	chrY	0	0	0	0
OFD1P2Y	chrY	0	0	0	0
OFD1P3Y	chrY	0	0	0	0
OFD1P4Y	chrY	0	0	0	0
OFD1P5Y	chrY	0	0	0	0
OFD1P6Y	chrY	0	0	0	0
OFD1P7Y	chrY	0	0	0	0
OFD1P8Y	chrY	0	0	0	0
OFD1P9Y	chrY	0	0	0	0
OGA	chr10	2487	2591	5450	3
OGDH	chr7	1083	1216	2878	2
OGDHL	chr10	603	556	540	0
OGFOD1	chr16	468	398	290	0
OGFOD1P1	chr13	0	5	2	0
OGFOD2	chr12	375	344	475	0
OGFOD3	chr17	605	464	163	3
OGFRL1	chr6	872	609	454	0
OGFRP1	chr22	27	30	33	0
OGG1	chr3	415	311	1099	0
OGN	chr9	18	28	144	0
OGT	chrX	2046	2114	18000	0
OIP5	chr15	49	46	94	0
OIP5-AS1	chr15	1391	1590	1443	7
OIT3	chr10	472	367	1114	0
OLA1	chr2	75	65	2404	0
OLA1P1	chr22	0	0	0	0
OLA1P2	chr17	0	0	0	0
OLA1P3	chr12	0	0	3	0
OLAH	chr10	0	1	1	0
OLFM1	chr9	354	258	829	0
OLFM2	chr19	695	892	1052	1
OLFM3	chr1	29	49	69	0
OLFM4	chr13	0	2	1	0
OLFM5P	chr11	6	46	4	0
OLFML1	chr11	500	582	845	1
OLFML2A	chr9	1110	1105	1451	1
OLFML2B	chr1	49	82	100	0
OLFML3	chr1	1578	1363	5212	2
OLIG1	chr21	1	1	0	0
OLIG2	chr21	1	3	0	0
OLIG3	chr6	1	2	0	0
OLMALINC	chr10	310	87	209	0
OLR1	chr12	222	117	176	0
OMA1	chr1	152	107	100	0
OMD	chr9	1	1	3	0
OMG	chr17	3	3	11	0
OMP	chr11	1	1	0	0
ONECUT1	chr15	8	12	19	0
ONECUT2	chr18	10	5	13	0
ONECUT3	chr19	0	2	1	0
OOEP	chr6	0	0	0	0
OOEP-AS1	chr6	0	0	0	0
OOEPP1	chrX	0	0	0	0
OOEPP2	chr12	0	0	1	0
OOSP1	chr11	1	1	0	0
OOSP1P1	chr1	0	0	0	0
OOSP1P2	chr17	0	1	0	0
OOSP2	chr11	0	0	1	0
OOSP3	chr11	0	0	0	0
OOSP4A	chr11	0	0	1	0
OOSP4B	chr11	0	0	0	0
OPA1	chr3	684	752	2133	0
OPA1-AS1	chr3	0	1	0	0
OPA3	chr19	542	529	503	2
OPALIN	chr10	0	0	0	0
OPCML	chr11	96	553	472	1
OPCML-IT1	chr11	1	0	0	0
OPCML-IT2	chr11	0	0	0	0
OPHN1	chrX	173	306	506	0
OPLAH	chr8	1230	2046	2883	1
OPN1LW	chrX	0	0	0	0
OPN1MW	chrX	0	0	0	0
OPN1MW2	chrX	0	0	0	0
OPN1MW3	chrX	0	0	0	0
OPN1SW	chr7	2	0	55	0
OPN3	chr1	152	71	326	1
OPN4	chr10	2	5	7	0
OPN5	chr6	0	0	0	0
OPRD1	chr1	43	72	37	0
OPRK1	chr8	28	4	13	0
OPRM1	chr6	0	0	0	0
OPRPN	chr4	0	0	0	0
OPTC	chr1	1	7	5	0
OPTN	chr10	939	1197	1874	1
OR10A2	chr11	0	0	1	0
OR10A3	chr11	0	0	0	0
OR10A4	chr11	0	0	0	0
OR10A5	chr11	0	0	0	0
OR10A6	chr11	0	0	0	0
OR10A7	chr12	0	0	0	0
OR10AA1P	chr1	0	0	0	0
OR10AB1P	chr11	4	4	5	0
OR10AC1	chr7	2	1	0	0
OR10AD1	chr12	3	1	0	0
OR10AE1P	chr1	0	0	0	0
OR10AE3P	chr12	0	1	0	0
OR10AF1P	chr11	0	0	0	0
OR10AG1	chr11	0	0	0	0
OR10AH1P	chr7	2	0	0	0
OR10AK1P	chr11	0	0	0	0
OR10B1P	chr19	0	1	0	0
OR10C1	chr6	0	0	0	0
OR10D1P	chr11	7	2	7	0
OR10D3	chr11	0	0	0	0
OR10D4P	chr11	1	0	1	0
OR10D5P	chr11	0	0	1	0
OR10G1P	chr14	0	0	0	0
OR10G2	chr14	0	0	0	0
OR10G3	chr14	0	1	0	0
OR10G4	chr11	6	0	1	0
OR10G5P	chr11	0	0	0	0
OR10G6	chr11	0	0	0	0
OR10G7	chr11	1	0	1	0
OR10G8	chr11	0	0	0	0
OR10G9	chr11	0	0	1	0
OR10H1	chr19	0	0	0	0
OR10H2	chr19	0	0	0	0
OR10H3	chr19	0	0	0	0
OR10H4	chr19	0	0	0	0
OR10H5	chr19	0	0	0	0
OR10J1	chr1	0	0	0	0
OR10J2P	chr1	0	0	0	0
OR10J3	chr1	0	0	1	0
OR10J4	chr1	0	0	0	0
OR10J5	chr1	0	0	0	0
OR10J6P	chr1	0	0	0	0
OR10J7P	chr1	0	0	0	0
OR10J8P	chr1	0	0	0	0
OR10J9P	chr1	0	0	0	0
OR10K1	chr1	0	0	0	0
OR10K2	chr1	0	0	0	0
OR10N1P	chr11	0	0	0	0
OR10P1	chr12	0	0	1	0
OR10Q1	chr11	0	0	0	0
OR10Q2P	chr11	0	0	0	0
OR10R1P	chr1	0	0	0	0
OR10R2	chr1	0	0	0	0
OR10R3P	chr1	0	0	0	0
OR10S1	chr11	0	0	0	0
OR10T1P	chr1	0	0	0	0
OR10T2	chr1	0	0	0	0
OR10U1P	chr12	0	0	0	0
OR10V1	chr11	1	0	0	0
OR10V2P	chr11	0	3	1	0
OR10V3P	chr11	0	1	2	0
OR10W1	chr11	0	0	0	0
OR10X1	chr1	0	0	0	0
OR10Y1P	chr11	0	0	1	0
OR10Z1	chr1	2	0	0	0
OR11A1	chr6	0	0	0	0
OR11G1P	chr14	0	0	0	0
OR11G2	chr14	0	0	0	0
OR11H1	chr22	0	0	0	0
OR11H12	chr14	0	0	0	0
OR11H13P	chr14	0	0	0	0
OR11H2	chr14	0	0	0	0
OR11H3P	chr15	0	0	0	0
OR11H4	chr14	0	1	0	0
OR11H5P	chr14	0	0	0	0
OR11H6	chr14	0	0	0	0
OR11H7	chr14	7	2	5	0
OR11I1P	chr1	0	0	0	0
OR11J1P	chr15	0	0	0	0
OR11J2P	chr15	0	0	0	0
OR11J5P	chr15	0	0	0	0
OR11J6P	chr15	0	0	0	0
OR11J7P	chr15	0	0	0	0
OR11K1BP	chr15	0	0	0	0
OR11K1P	chr15	0	0	0	0
OR11K2P	chr14	0	0	0	0
OR11L1	chr1	0	0	0	0
OR11M1P	chr12	0	0	0	0
OR11N1P	chrX	0	4	0	0
OR11P1P	chr14	0	0	0	0
OR11Q1P	chrX	0	0	0	0
OR12D1	chr6	0	0	0	0
OR12D2	chr6	0	0	0	0
OR12D3	chr6	0	0	0	0
OR13A1	chr10	0	0	0	0
OR13C1P	chr9	0	2	1	0
OR13C2	chr9	0	0	1	0
OR13C3	chr9	0	0	0	0
OR13C4	chr9	0	0	0	0
OR13C5	chr9	1	0	0	0
OR13C6P	chr9	0	0	0	0
OR13C7	chr9	0	0	0	0
OR13C8	chr9	0	0	0	0
OR13C9	chr9	0	1	1	0
OR13D1	chr9	0	0	0	0
OR13D2P	chr9	0	0	0	0
OR13D3P	chr9	0	2	0	0
OR13E1P	chr9	25	18	22	0
OR13F1	chr9	0	0	0	0
OR13G1	chr1	0	0	0	0
OR13H1	chrX	0	3	0	0
OR13I1P	chr9	0	0	0	0
OR13J1	chr9	3	0	1	0
OR13K1P	chrX	0	0	1	0
OR13Z1P	chr1	0	0	0	0
OR13Z2P	chr1	0	0	1	0
OR13Z3P	chr1	0	0	0	0
OR14A16	chr1	0	0	0	0
OR14A2	chr1	0	0	0	0
OR14C36	chr1	0	0	0	0
OR14I1	chr1	0	0	0	0
OR14J1	chr6	0	0	0	0
OR14K1	chr1	0	0	0	0
OR14L1P	chr1	0	0	0	0
OR1A1	chr17	0	0	0	0
OR1A2	chr17	0	1	0	0
OR1AA1P	chrX	0	0	2	0
OR1AB1P	chr19	0	0	0	0
OR1AC1P	chr17	0	0	0	0
OR1B1	chr9	0	1	0	0
OR1C1	chr1	0	0	1	0
OR1D2	chr17	0	0	0	0
OR1D3P	chr17	0	0	0	0
OR1D4	chr17	0	0	0	0
OR1D5	chr17	0	0	0	0
OR1E1	chr17	0	0	0	0
OR1E2	chr17	0	0	0	0
OR1E3	chr17	0	0	0	0
OR1F1	chr16	0	0	0	0
OR1F12	chr6	0	0	1	0
OR1F2P	chr16	0	0	0	0
OR1G1	chr17	1	0	0	0
OR1H1P	chr9	0	0	0	0
OR1I1	chr19	0	0	0	0
OR1J1	chr9	0	0	0	0
OR1J2	chr9	0	0	4	0
OR1J4	chr9	0	0	1	0
OR1K1	chr9	1	0	0	0
OR1L1	chr9	0	0	0	0
OR1L3	chr9	0	0	0	0
OR1L4	chr9	0	0	0	0
OR1L6	chr9	0	0	0	0
OR1L8	chr9	1	1	0	0
OR1M1	chr19	0	0	0	0
OR1M4P	chr19	0	0	0	0
OR1N1	chr9	0	0	0	0
OR1N2	chr9	0	0	0	0
OR1P1	chr17	0	0	0	0
OR1Q1	chr9	0	0	1	0
OR1Q1BP	chr15	0	0	0	0
OR1R1P	chr17	1	0	0	0
OR1S1	chr11	0	0	0	0
OR1S2	chr11	0	0	0	0
OR1X1P	chr5	0	0	0	0
OR1X5P	chr5	0	0	0	0
OR2A1	chr7	5	1	4	0
OR2A1-AS1	chr7	0	0	2	0
OR2A12	chr7	2	15	2	0
OR2A13P	chr7	1	17	0	0
OR2A14	chr7	0	2	0	0
OR2A15P	chr7	0	0	0	0
OR2A2	chr7	1	0	1	0
OR2A20P	chr7	0	0	13	0
OR2A25	chr7	0	1	3	0
OR2A3P	chr7	0	0	0	0
OR2A4	chr6	0	0	0	0
OR2A41P	chr7	0	0	0	0
OR2A42	chr7	2	0	2	0
OR2A5	chr7	0	33	17	0
OR2A7	chr7	0	0	8	0
OR2A9P	chr7	0	0	30	0
OR2AD1P	chr6	0	0	0	0
OR2AE1	chr7	0	2	0	0
OR2AF1P	chrX	1	1	3	0
OR2AG1	chr11	0	1	0	0
OR2AG2	chr11	3	0	2	0
OR2AH1P	chr11	0	0	0	0
OR2AI1P	chr5	0	0	0	0
OR2AJ1	chr1	1	0	0	0
OR2AK2	chr1	0	0	0	0
OR2AL1P	chr11	0	0	0	0
OR2AM1P	chr9	0	0	0	0
OR2AO1P	chr7	0	0	0	0
OR2AP1	chr12	0	0	0	0
OR2AQ1P	chr1	0	0	0	0
OR2AS1P	chr1	0	0	0	0
OR2AS2P	chr1	0	0	0	0
OR2AT1P	chr11	0	0	0	0
OR2AT2P	chr11	0	0	0	0
OR2AT4	chr11	0	0	1	0
OR2B11	chr1	1	0	1	0
OR2B2	chr6	0	0	1	0
OR2B3	chr6	0	0	0	0
OR2B4P	chr6	0	0	0	0
OR2B6	chr6	5	0	1	0
OR2B7P	chr6	0	0	0	0
OR2B8P	chr6	0	0	0	0
OR2BH1P	chr11	0	0	0	0
OR2C1	chr16	0	0	1	0
OR2C3	chr1	0	0	0	0
OR2D2	chr11	0	0	0	0
OR2D3	chr11	0	0	0	0
OR2E1P	chr6	0	0	0	0
OR2F1	chr7	2	1	3	0
OR2F2	chr7	0	0	0	0
OR2G1P	chr6	0	0	0	0
OR2G2	chr1	0	0	0	0
OR2G3	chr1	0	0	0	0
OR2G6	chr1	0	0	0	0
OR2H1	chr6	0	0	0	0
OR2H2	chr6	0	0	3	0
OR2H4P	chr6	0	0	0	0
OR2H5P	chr6	0	0	0	0
OR2I1P	chr6	0	0	10	0
OR2J1	chr6	0	0	0	0
OR2J2	chr6	0	0	0	0
OR2J3	chr6	0	0	0	0
OR2J4P	chr6	0	0	0	0
OR2K2	chr9	0	3	4	0
OR2L13	chr1	0	5	6	0
OR2L1P	chr1	2	0	0	0
OR2L2	chr1	2	0	9	0
OR2L3	chr1	0	0	1	0
OR2L5	chr1	0	1	0	0
OR2L6P	chr1	0	0	0	0
OR2L8	chr1	0	0	0	0
OR2L9P	chr1	0	0	0	0
OR2M1P	chr1	0	0	0	0
OR2M2	chr1	0	0	0	0
OR2M3	chr1	0	0	1	0
OR2M4	chr1	0	3	2	0
OR2M5	chr1	0	0	0	0
OR2M7	chr1	0	0	1	0
OR2N1P	chr6	0	0	0	0
OR2P1P	chr6	0	0	0	0
OR2Q1P	chr7	0	0	0	0
OR2R1P	chr7	1	0	0	0
OR2S1P	chr9	0	1	0	0
OR2S2	chr9	0	0	0	0
OR2T1	chr1	0	0	0	0
OR2T10	chr1	0	0	0	0
OR2T11	chr1	0	0	0	0
OR2T12	chr1	0	0	0	0
OR2T2	chr1	0	0	0	0
OR2T27	chr1	0	0	0	0
OR2T29	chr1	0	0	0	0
OR2T3	chr1	0	0	0	0
OR2T32P	chr1	0	0	0	0
OR2T33	chr1	1	0	0	0
OR2T34	chr1	0	0	0	0
OR2T35	chr1	0	0	0	0
OR2T4	chr1	0	0	0	0
OR2T5	chr1	0	0	0	0
OR2T6	chr1	0	0	0	0
OR2T7	chr1	0	0	0	0
OR2T8	chr1	0	0	4	0
OR2U1P	chr6	0	0	0	0
OR2U2P	chr6	0	0	0	0
OR2V1	chr5	0	0	0	0
OR2V2	chr5	0	0	0	0
OR2W1	chr6	0	0	0	0
OR2W2P	chr6	0	0	1	0
OR2W3	chr1	2	1	7	0
OR2W4P	chr6	0	0	0	0
OR2W5P	chr1	0	0	0	0
OR2W6P	chr6	0	0	1	0
OR2X1P	chr1	0	0	0	0
OR2Y1	chr5	0	0	0	0
OR2Z1	chr19	0	0	0	0
OR3A1	chr17	0	0	0	0
OR3A2	chr17	1	1	0	0
OR3A3	chr17	0	0	0	0
OR3A4P	chr17	0	0	0	0
OR3B1P	chrX	0	0	0	0
OR3D1P	chr1	0	0	0	0
OR4A10P	chr11	0	0	0	0
OR4A11P	chr11	0	0	0	0
OR4A12P	chr11	0	0	0	0
OR4A13P	chr11	0	0	0	0
OR4A15	chr11	0	0	0	0
OR4A16	chr11	0	0	0	0
OR4A17P	chr11	0	0	0	0
OR4A18P	chr11	0	0	0	0
OR4A19P	chr11	0	0	0	0
OR4A1P	chr11	0	0	0	0
OR4A21P	chr11	0	0	0	0
OR4A2P	chr11	0	0	0	0
OR4A3P	chr11	0	0	0	0
OR4A40P	chr11	0	0	0	0
OR4A41P	chr11	0	0	0	0
OR4A42P	chr11	0	0	0	0
OR4A43P	chr11	0	0	0	0
OR4A44P	chr11	0	0	0	0
OR4A45P	chr11	0	0	0	0
OR4A46P	chr11	0	0	0	0
OR4A47	chr11	0	0	0	0
OR4A48P	chr11	0	0	0	0
OR4A49P	chr11	0	0	0	0
OR4A4P	chr11	0	0	0	0
OR4A5	chr11	0	0	0	0
OR4A50P	chr11	0	0	0	0
OR4A6P	chr11	0	0	0	0
OR4A7P	chr11	0	0	0	0
OR4A8	chr11	0	0	0	0
OR4A9P	chr11	0	0	0	0
OR4B1	chr11	0	0	0	0
OR4B2P	chr11	0	0	0	0
OR4C10P	chr11	0	0	0	0
OR4C11	chr11	0	0	0	0
OR4C12	chr11	0	0	0	0
OR4C13	chr11	0	0	0	0
OR4C14P	chr11	0	0	0	0
OR4C15	chr11	0	0	0	0
OR4C16	chr11	0	0	0	0
OR4C1P	chr11	0	0	0	0
OR4C2P	chr11	0	0	0	0
OR4C3	chr11	0	0	0	0
OR4C45	chr11	0	0	0	0
OR4C46	chr11	0	0	0	0
OR4C48P	chr11	0	0	0	0
OR4C49P	chr11	0	0	0	0
OR4C4P	chr11	0	0	0	0
OR4C5	chr11	0	0	0	0
OR4C50P	chr11	0	0	0	0
OR4C6	chr11	0	0	0	0
OR4C7P	chr11	0	0	0	0
OR4C9P	chr11	0	0	0	0
OR4D1	chr17	0	3	2	0
OR4D10	chr11	0	0	0	0
OR4D11	chr11	0	0	0	0
OR4D2	chr17	0	1	0	0
OR4D5	chr11	2	0	0	0
OR4D6	chr11	0	0	0	0
OR4D7P	chr11	0	0	0	0
OR4D8P	chr11	0	0	0	0
OR4D9	chr11	0	0	0	0
OR4E1	chr14	0	0	0	0
OR4E2	chr14	0	0	0	0
OR4F13P	chr15	0	0	0	0
OR4F14P	chr15	0	0	0	0
OR4F15	chr15	0	0	0	0
OR4F16	chr1	0	0	0	0
OR4F17	chr19	0	0	0	0
OR4F1P	chr6	0	0	0	0
OR4F21	chr8	0	0	0	0
OR4F28P	chr15	0	0	0	0
OR4F29	chr1	0	0	0	0
OR4F2P	chr11	0	0	0	0
OR4F3	chr5	0	0	0	0
