gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
NPL	chr1	24	51	93	0
NPLOC4	chr17	2331	1694	3779	1
NPLP1	chr2	0	0	0	0
NPM1	chr5	4164	3768	13698	3
NPM1P1	chr18	0	0	0	0
NPM1P10	chr6	0	0	0	0
NPM1P11	chr7	0	0	0	0
NPM1P12	chr7	0	0	0	0
NPM1P13	chr7	0	0	0	0
NPM1P14	chr7	0	0	0	0
NPM1P17	chr3	0	0	0	0
NPM1P18	chr7	1	1	0	0
NPM1P2	chr18	0	0	0	0
NPM1P20	chr14	0	0	0	0
NPM1P21	chr8	0	0	3	0
NPM1P22	chr13	0	0	0	0
NPM1P23	chr3	0	0	0	0
NPM1P24	chr10	4	0	7	0
NPM1P25	chr10	6	18	13	0
NPM1P26	chr10	1	10	18	0
NPM1P27	chr5	0	39	196	0
NPM1P28	chr3	0	0	0	0
NPM1P29	chr3	0	1	0	0
NPM1P3	chr16	0	0	0	0
NPM1P30	chr10	0	0	0	0
NPM1P31	chr10	0	0	0	0
NPM1P32	chr2	0	0	0	0
NPM1P33	chr2	0	0	0	0
NPM1P34	chrX	0	0	0	0
NPM1P35	chr11	0	0	0	0
NPM1P36	chr6	1	0	0	0
NPM1P37	chr6	0	0	2	0
NPM1P38	chr6	0	4	0	0
NPM1P39	chr1	0	0	22	0
NPM1P4	chr13	0	0	0	0
NPM1P40	chr1	0	0	0	0
NPM1P41	chr4	0	0	0	0
NPM1P42	chr15	0	0	0	0
NPM1P43	chr15	0	0	0	0
NPM1P45	chr17	0	0	0	0
NPM1P46	chr2	0	0	9	0
NPM1P47	chr15	0	0	0	0
NPM1P48	chr2	0	0	0	0
NPM1P49	chrX	0	0	0	0
NPM1P5	chr15	0	1	0	0
NPM1P50	chr11	0	0	0	0
NPM1P51	chr6	1	0	0	0
NPM1P52	chr8	0	0	0	0
NPM1P6	chr8	0	28	11	0
NPM1P7	chr12	26	128	318	26
NPM1P8	chrX	0	0	0	0
NPM1P9	chrX	1	0	0	0
NPM2	chr8	15	7	20	0
NPM3	chr10	56	158	889	1
NPNT	chr4	1214	1072	1932	0
NPPA	chr1	19	7	10	0
NPPB	chr1	4	5	10	0
NPPC	chr2	6	11	32	0
NPR1	chr1	68	98	241	0
NPR2	chr9	172	211	660	0
NPR3	chr5	129	84	318	0
NPRL2	chr3	452	403	1247	0
NPRL3	chr16	864	521	1466	2
NPS	chr10	0	0	0	0
NPSR1	chr7	0	0	0	0
NPSR1-AS1	chr7	1	1	0	0
NPTN	chr15	874	863	5265	0
NPTN-IT1	chr15	63	52	97	0
NPTX1	chr17	70	201	189	0
NPTX2	chr7	138	48	191	0
NPTXR	chr22	683	586	524	1
NPVF	chr7	0	1	0	0
NPW	chr16	75	70	38	0
NPY	chr7	59	207	31	0
NPY1R	chr4	102	22	140	0
NPY2R	chr4	1	2	1	0
NPY4R	chr10	0	0	6	0
NPY4R2	chr10	0	0	2	0
NPY5R	chr4	1	0	19	0
NPY6R	chr5	0	1	1	0
NQO1	chr16	67	42	153	0
NQO1-DT	chr16	205	233	111	0
NQO2	chr6	320	531	536	0
NQO2-AS1	chr6	1	7	0	0
NR0B1	chrX	3	5	14	0
NR0B2	chr1	2	0	1	0
NR1D1	chr17	27	31	329	0
NR1D2	chr3	549	439	1243	0
NR1H2	chr19	946	1010	678	0
NR1H3	chr11	106	29	209	0
NR1H4	chr12	0	0	1	0
NR1H5P	chr1	0	0	0	0
NR1I2	chr3	0	4	2	0
NR1I3	chr1	52	39	75	0
NR2C1	chr12	683	1157	1171	1
NR2C2	chr3	2484	1518	3978	1
NR2C2AP	chr19	354	450	232	0
NR2E1	chr6	3	6	33	0
NR2E3	chr15	6	55	33	0
NR2F1	chr5	807	406	3400	0
NR2F1-AS1	chr5	162	84	191	0
NR2F2	chr15	1267	1173	9183	1
NR2F2-AS1	chr15	79	29	53	0
NR2F6	chr19	1310	947	2508	0
NR3C1	chr5	706	941	3299	0
NR3C2	chr4	69	40	246	0
NR4A1	chr12	1410	1243	1927	3
NR4A1AS	chr12	252	249	237	0
NR4A2	chr2	21	27	117	0
NR4A3	chr9	19	14	43	0
NR5A1	chr9	6	2	8	0
NR5A2	chr1	11	12	29	0
NR6A1	chr9	146	249	521	0
NRAD1	chr13	0	0	0	0
NRADDP	chr3	23	32	53	0
NRAP	chr10	0	1	0	0
NRARP	chr9	275	310	1402	0
NRAS	chr1	1092	1278	3400	1
NRAV	chr12	308	304	346	2
NRBF2	chr10	280	241	739	0
NRBF2P1	chr18	0	0	1	0
NRBF2P2	chr3	0	1	0	0
NRBF2P3	chr1	0	0	4	0
NRBF2P4	chr8	1	7	0	0
NRBF2P5	chr10	5	2	8	0
NRBF2P6	chr2	62	63	9	0
NRBP1	chr2	1789	1653	6841	2
NRBP2	chr8	2292	2028	1351	1
NRCAM	chr7	241	291	1030	0
NRDC	chr1	2035	2307	6299	5
NRDE2	chr14	595	818	3327	2
NREP	chr5	1918	1725	8116	0
NREP-AS1	chr5	0	0	0	0
NRF1	chr7	222	205	1114	0
NRG1	chr8	39	33	95	0
NRG1-IT1	chr8	0	2	0	0
NRG1-IT3	chr8	0	0	0	0
NRG2	chr5	10	11	42	0
NRG3	chr10	86	89	208	1
NRG3-AS1	chr10	0	0	0	0
NRG4	chr15	81	75	78	0
NRGN	chr11	28	18	53	0
NRIP1	chr21	1395	1458	2493	2
NRIP2	chr12	81	72	17	0
NRIP3	chr11	13	22	99	0
NRIR	chr2	1	0	0	0
NRK	chrX	467	42	1003	0
NRL	chr14	33	29	61	0
NRM	chr6	0	0	631	0
NRN1	chr6	12	21	100	0
NRN1L	chr16	34	66	6	0
NRON	chr9	0	1	0	0
NRP1	chr10	1335	1295	2274	1
NRP2	chr2	993	857	1906	0
NRROS	chr3	25	10	6	0
NRSN1	chr6	3	0	2	0
NRTN	chr19	23	23	59	0
NRXN1	chr2	123	81	179	0
NRXN2	chr11	113	190	2293	1
NRXN2-AS1	chr11	0	1	3	0
NRXN3	chr14	257	40	752	0
NSA2	chr5	572	965	4407	0
NSA2P1	chr1	0	0	1	1
NSA2P2	chr12	0	0	0	0
NSA2P3	chrX	3	2	13	0
NSA2P4	chr15	0	0	0	0
NSA2P5	chr2	0	3	0	0
NSA2P6	chr4	0	0	1	0
NSA2P7	chr9	0	0	1	0
NSD1	chr5	1203	1230	4080	0
NSD2	chr4	1789	1704	5117	0
NSD3	chr8	1184	976	6771	3
NSDHL	chrX	577	752	1335	0
NSF	chr17	0	0	842	0
NSFP1	chr17	0	0	22	0
NSG1	chr4	1009	840	3582	0
NSG2	chr5	38	22	77	0
NSL1	chr1	296	234	956	0
NSMAF	chr8	396	327	1354	0
NSMCE1	chr16	109	415	372	1
NSMCE1-DT	chr16	2	9	1	0
NSMCE2	chr8	147	121	791	0
NSMCE3	chr15	0	0	2	0
NSMCE4A	chr10	594	564	1425	1
NSMF	chr9	1658	1474	3263	6
NSRP1	chr17	417	448	1369	0
NSRP1P1	chr1	0	0	0	0
NSUN2	chr5	1835	1352	1555	0
NSUN3	chr3	277	415	369	0
NSUN4	chr1	295	354	964	0
NSUN5	chr7	274	260	869	5
NSUN5P1	chr7	849	103	464	1
NSUN5P2	chr7	413	91	350	0
NSUN6	chr10	344	136	220	0
NSUN7	chr4	182	163	468	0
NT5C	chr17	466	543	440	1
NT5C1A	chr1	4	6	6	0
NT5C1B	chr2	7	0	7	0
NT5C1B-RDH14	chr2	42	33	89	0
NT5C2	chr10	841	748	4106	0
NT5C3A	chr7	263	245	764	0
NT5C3AP1	chr4	0	0	1	0
NT5C3AP2	chr3	0	0	0	0
NT5C3B	chr17	548	331	2289	0
NT5CP1	chr14	0	0	0	0
NT5CP2	chr14	0	0	0	0
NT5DC1	chr6	330	329	762	0
NT5DC1P1	chrX	0	0	0	0
NT5DC1P2	chrX	2	0	0	0
NT5DC2	chr3	1676	1971	4543	0
NT5DC3	chr12	390	346	266	1
NT5DC4	chr2	1	2	0	0
NT5E	chr6	56	26	73	0
NT5ELP	chr5	0	0	0	0
NT5M	chr17	39	64	94	0
NTAN1	chr16	0	0	128	0
NTAN1P1	chr10	0	0	0	0
NTAN1P2	chr8	4	7	7	0
NTAN1P3	chr12	1	1	0	0
NTAQ1	chr8	102	119	209	0
NTF3	chr12	72	56	91	0
NTF4	chr19	13	2	828	0
NTF6A	chr19	0	0	0	0
NTF6B	chr19	0	0	0	0
NTF6G	chr19	0	0	0	0
NTHL1	chr16	140	112	203	0
NTM	chr11	56	54	84	0
NTM-AS1	chr11	0	0	0	0
NTM-IT	chr11	0	0	0	0
NTMT1	chr9	525	575	860	1
NTN1	chr17	343	1057	728	0
NTN3	chr16	67	89	63	0
NTN4	chr12	114	165	194	0
NTN5	chr19	69	190	152	0
NTNG1	chr1	24	160	353	0
NTNG2	chr9	105	120	144	0
NTPCR	chr1	386	477	1308	2
NTRK1	chr1	12	5	9	0
NTRK2	chr9	97	143	498	0
NTRK3	chr15	29	123	159	1
NTRK3-AS1	chr15	0	0	1	0
NTS	chr12	56	67	45	0
NTSR2	chr2	0	0	0	0
NUAK1	chr12	472	750	1689	0
NUAK2	chr1	992	1384	1724	0
NUB1	chr7	853	792	1323	1
NUBP1	chr16	272	245	483	0
NUBP2	chr16	1074	921	292	0
NUBPL	chr14	224	197	272	0
NUCB1	chr19	4342	5476	9232	7
NUCB1-AS1	chr19	2	1	3	0
NUCB2	chr11	354	385	2430	0
NUCKS1	chr1	5259	5058	9292	1
NUCKS1P1	chr1	0	0	0	0
NUDC	chr1	1014	1051	1724	0
NUDCD1	chr8	168	201	906	0
NUDCD2	chr5	587	696	584	3
NUDCD3	chr7	1745	1640	2512	2
NUDCP1	chr2	1	1	0	0
NUDCP2	chr2	8	93	3	1
NUDT1	chr7	148	252	184	0
NUDT10	chrX	20	22	216	0
NUDT11	chrX	265	259	324	0
NUDT12	chr5	319	617	689	0
NUDT13	chr10	148	180	147	0
NUDT14	chr14	476	363	603	1
NUDT15	chr13	131	145	649	0
NUDT16	chr3	1091	1327	1376	0
NUDT16L1	chr16	280	309	745	0
NUDT16L2P	chr3	30	72	24	0
NUDT17	chr1	256	314	54	0
NUDT18	chr8	77	116	629	0
NUDT19	chr19	302	295	292	2
NUDT19-DT	chr19	11	3	2	0
NUDT19P2	chrX	0	0	0	0
NUDT19P3	chr6	0	0	0	0
NUDT19P4	chr6	0	0	0	0
NUDT19P5	chr4	0	0	0	0
NUDT19P6	chrX	0	0	0	0
NUDT2	chr9	380	308	470	0
NUDT21	chr16	1436	1724	3733	0
NUDT22	chr11	494	482	931	1
NUDT3	chr6	995	1325	3006	2
NUDT4	chr12	834	656	3312	0
NUDT4B	chr1	0	0	0	0
NUDT4P2	chr1	0	0	0	0
NUDT5	chr10	823	582	907	0
NUDT6	chr4	170	109	206	0
NUDT7	chr16	87	74	118	0
NUDT8	chr11	30	21	124	0
NUDT9	chr4	783	384	488	1
NUDT9P1	chr10	3	0	5	0
NUF2	chr1	188	160	331	0
NUFIP1	chr13	187	224	389	0
NUFIP1P1	chr6	0	7	1	0
NUFIP2	chr17	1243	1309	5331	0
NUGGC	chr8	1	4	4	0
NUMA1	chr11	6360	6651	18581	6
NUMB	chr14	1645	1313	1796	1
NUMBL	chr19	620	299	1034	0
NUP107	chr12	1172	1045	1320	0
NUP133	chr1	1152	1503	2848	2
NUP153	chr6	1376	1245	3167	0
NUP153-AS1	chr6	67	67	29	0
NUP155	chr5	643	585	1741	0
NUP160	chr11	1389	1472	4504	1
NUP188	chr9	2165	2461	4398	4
NUP205	chr7	1670	1246	3307	1
NUP210	chr3	857	844	1176	0
NUP210L	chr1	0	2	1	0
NUP210P1	chr3	0	0	0	0
NUP210P2	chr3	0	0	0	0
NUP210P3	chr3	0	0	0	0
NUP214	chr9	1641	2510	2793	1
NUP35	chr2	132	118	524	0
NUP35P1	chr10	0	0	0	0
NUP35P2	chr7	0	25	1	0
NUP37	chr12	83	89	791	0
NUP42	chr7	276	162	971	1
NUP43	chr6	526	317	1221	0
NUP50	chr22	966	836	1009	1
NUP50-DT	chr22	25	4	111	1
NUP50P1	chr14	0	0	3	0
NUP54	chr4	146	171	2298	0
NUP58	chr13	759	718	2654	0
NUP58P1	chr4	0	0	0	0
NUP62	chr19	1973	1686	1044	3
NUP62CL	chrX	22	10	50	0
NUP85	chr17	583	610	2420	0
NUP88	chr17	853	985	1827	0
NUP93	chr16	1573	1701	2527	0
NUP93-DT	chr16	5	3	1	0
NUP98	chr11	2130	2161	5125	2
NUPR1	chr16	20	3	9	0
NUPR2	chr7	1	0	0	0
NUS1	chr6	360	282	1716	0
NUS1P1	chrX	0	0	155	0
NUS1P2	chr13	40	15	19	0
NUS1P3	chr13	1	0	3	0
NUS1P4	chr13	0	0	0	0
NUSAP1	chr15	633	414	800	0
NUTF2	chr16	562	557	3190	0
NUTF2P2	chr14	1	1	0	0
NUTF2P3	chr9	0	0	0	0
NUTF2P4	chr1	0	0	0	0
NUTF2P5	chr10	0	0	0	0
NUTF2P6	chr15	0	0	0	0
NUTF2P7	chrX	0	1	0	0
NUTF2P8	chr2	0	0	0	0
NUTM1	chr15	0	6	2	0
NUTM2A	chr10	0	0	205	0
NUTM2A-AS1	chr10	115	114	980	2
NUTM2B	chr10	5	45	22	0
NUTM2B-AS1	chr10	99	201	665	0
NUTM2D	chr10	34	28	298	0
NUTM2E	chr10	1	0	67	0
NUTM2F	chr9	3	29	16	0
NUTM2G	chr9	9	22	16	0
NUTM2HP	chr10	1	2	99	0
NVL	chr1	326	339	1366	0
NWD1	chr19	2	13	3	0
NWD2	chr4	3	2	7	0
NXF1	chr11	3059	3140	14338	1
NXF2	chrX	0	0	0	0
NXF2B	chrX	0	0	0	0
NXF3	chrX	1	0	0	0
NXF4	chrX	3	0	4	0
NXF5	chrX	0	1	0	0
NXN	chr17	695	605	2166	1
NXNL1	chr19	0	1	0	0
NXNL2	chr9	3	14	52	0
NXNP1	chr1	0	0	0	0
NXPE1	chr11	0	0	0	0
NXPE2	chr11	6	8	2	0
NXPE2P1	chr11	0	0	0	0
NXPE3	chr3	265	200	477	0
NXPE4	chr11	0	0	1	0
NXPH1	chr7	0	41	52	0
NXPH2	chr2	15	14	86	0
NXPH3	chr17	29	22	30	0
NXPH4	chr12	126	104	522	0
NXT1P1	chr13	0	0	0	0
NXT2	chrX	95	112	342	0
NYAP1	chr7	270	251	396	0
NYAP2	chr2	0	1	1	0
NYNRIN	chr14	6930	10563	10104	8
NYX	chrX	24	0	30	0
OACYLP	chr18	0	0	0	0
OAF	chr11	563	428	151	0
OARD1	chr6	355	384	885	0
OAS1	chr12	14	105	51	0
OAS2	chr12	0	0	0	0
OAS3	chr12	9	32	9	0
OASL	chr12	2	0	0	0
OASL2P	chr12	0	0	0	0
OAT	chr10	749	1193	3972	1
OAZ1	chr19	1073	858	10095	1
OAZ1P1	chr1	0	0	0	0
OAZ2	chr15	1493	1611	4529	0
OAZ3	chr1	26	43	148	0
OBI1	chr13	361	388	1053	0
OBI1-AS1	chr13	118	134	607	0
OBP2A	chr9	0	0	13	0
OBP2B	chr9	1	2	0	0
OBSCN	chr1	3212	2967	5038	4
OBSCN-AS1	chr1	243	125	185	0
OBSL1	chr2	8720	5640	10276	8
OC90	chr8	566	1570	1127	0
OCA2	chr15	195	144	1435	0
OCEL1	chr19	282	504	872	0
OCIAD1	chr4	1875	1793	4376	2
OCIAD1-AS1	chr4	3	6	108	0
OCIAD2	chr4	223	69	176	0
OCLN	chr5	0	0	688	0
OCLNP1	chr5	0	0	46	0
OCM	chr7	1	11	0	0
OCM2	chr7	0	0	14	0
OCRL	chrX	747	798	4882	2
ODAD1	chr19	97	82	136	1
ODAD2	chr10	1	15	8	0
ODAD2P1	chr10	0	18	9	1
ODAD3	chr19	26	11	76	0
ODAD4	chr17	73	49	87	0
ODAM	chr4	2	0	0	0
ODAPH	chr4	3	51	12	0
ODC1	chr2	1791	1897	5478	1
ODC1-DT	chr2	7	22	11	0
ODCP	chr7	7	0	2	0
ODF1	chr8	0	0	0	0
ODF2	chr9	1661	1909	3318	3
ODF2-AS1	chr9	9	4	2	0
ODF2L	chr1	568	592	959	0
ODF3	chr11	1	1	1	0
ODF3B	chr22	101	67	97	0
ODF3L1	chr15	2	3	1	0
ODF3L2	chr19	3	1	2	0
ODF4	chr17	0	0	0	0
ODR4	chr1	337	295	1346	0
OFCC1	chr6	5	21	35	0
OFD1	chrX	1150	1137	3220	0
OFD1P10Y	chrY	0	0	0	0
OFD1P11Y	chrY	0	0	0	0
OFD1P12Y	chrY	0	0	0	0
OFD1P13Y	chrY	0	0	0	0
OFD1P15Y	chrY	0	0	0	0
OFD1P16Y	chrY	0	0	0	0
OFD1P17	chr5	3	1	5	0
OFD1P18Y	chrY	0	0	0	0
OFD1P1Y	chrY	0	0	0	0
OFD1P2Y	chrY	0	0	0	0
OFD1P3Y	chrY	0	0	0	0
OFD1P4Y	chrY	0	0	0	0
OFD1P5Y	chrY	0	0	0	0
OFD1P6Y	chrY	0	0	0	0
OFD1P7Y	chrY	0	0	0	0
OFD1P8Y	chrY	0	0	0	0
OFD1P9Y	chrY	0	0	0	0
OGA	chr10	3211	3234	6882	4
OGDH	chr7	1712	1902	4944	1
OGDHL	chr10	536	335	450	2
OGFOD1	chr16	736	658	463	0
OGFOD1P1	chr13	0	2	3	0
OGFOD2	chr12	596	661	950	0
OGFOD3	chr17	781	712	254	2
OGFRL1	chr6	1371	855	711	1
OGFRP1	chr22	28	32	31	0
OGG1	chr3	620	475	1650	0
OGN	chr9	2	4	32	0
OGT	chrX	2059	2001	16549	4
OIP5	chr15	56	67	125	0
OIP5-AS1	chr15	1842	2176	2189	9
OIT3	chr10	72	56	141	0
OLA1	chr2	107	87	4127	0
OLA1P1	chr22	0	0	0	0
OLA1P2	chr17	0	0	0	0
OLA1P3	chr12	0	0	0	0
OLAH	chr10	0	0	0	0
OLFM1	chr9	182	1791	2505	0
OLFM2	chr19	834	947	1088	0
OLFM3	chr1	44	67	103	0
OLFM4	chr13	1	0	2	0
OLFM5P	chr11	1	15	1	0
OLFML1	chr11	2	9	8	0
OLFML2A	chr9	331	394	378	0
OLFML2B	chr1	57	51	81	0
OLFML3	chr1	431	685	2187	3
OLIG1	chr21	12	29	15	0
OLIG2	chr21	0	3	6	0
OLIG3	chr6	3	0	1	0
OLMALINC	chr10	304	146	191	0
OLR1	chr12	214	120	258	0
OMA1	chr1	303	199	195	0
OMD	chr9	0	1	0	0
OMG	chr17	4	3	4	0
OMP	chr11	0	3	1	0
ONECUT1	chr15	1	1	2	0
ONECUT2	chr18	22	25	23	0
ONECUT3	chr19	0	0	1	0
OOEP	chr6	1	0	0	0
OOEP-AS1	chr6	1	0	0	0
OOEPP1	chrX	0	0	0	0
OOEPP2	chr12	0	0	0	0
OOSP1	chr11	0	0	0	0
OOSP1P1	chr1	0	0	0	0
OOSP1P2	chr17	1	0	0	0
OOSP2	chr11	0	0	0	0
OOSP3	chr11	0	0	1	0
OOSP4A	chr11	0	0	1	0
OOSP4B	chr11	0	0	0	0
OPA1	chr3	1110	1072	2971	2
OPA1-AS1	chr3	0	0	0	0
OPA3	chr19	613	503	613	1
OPALIN	chr10	0	0	0	0
OPCML	chr11	159	60	144	0
OPCML-IT1	chr11	0	0	0	0
OPCML-IT2	chr11	0	0	0	0
OPHN1	chrX	324	453	777	0
OPLAH	chr8	231	607	739	0
OPN1LW	chrX	0	0	0	0
OPN1MW	chrX	0	0	0	0
OPN1MW2	chrX	0	0	0	0
OPN1MW3	chrX	0	0	0	0
OPN1SW	chr7	0	0	9	0
OPN3	chr1	509	248	830	0
OPN4	chr10	0	0	0	0
OPN5	chr6	0	0	0	0
OPRD1	chr1	3	14	4	0
OPRK1	chr8	93	63	63	0
OPRM1	chr6	0	2	0	0
OPRPN	chr4	0	0	0	0
OPTC	chr1	1	2	5	0
OPTN	chr10	1708	1552	2564	2
OR10A2	chr11	0	0	0	0
OR10A3	chr11	0	0	0	0
OR10A4	chr11	0	0	0	0
OR10A5	chr11	0	0	0	0
OR10A6	chr11	0	0	0	0
OR10A7	chr12	2	0	0	0
OR10AA1P	chr1	0	0	0	0
OR10AB1P	chr11	4	2	5	0
OR10AC1	chr7	0	0	0	0
OR10AD1	chr12	2	1	0	0
OR10AE1P	chr1	0	0	0	0
OR10AE3P	chr12	0	0	0	0
OR10AF1P	chr11	0	0	0	0
OR10AG1	chr11	0	0	0	0
OR10AH1P	chr7	0	0	0	0
OR10AK1P	chr11	0	0	0	0
OR10B1P	chr19	0	0	0	0
OR10C1	chr6	0	0	0	0
OR10D1P	chr11	0	0	0	0
OR10D3	chr11	0	0	0	0
OR10D4P	chr11	0	0	0	0
OR10D5P	chr11	0	0	0	0
OR10G1P	chr14	0	0	0	0
OR10G2	chr14	0	1	0	0
OR10G3	chr14	0	1	1	0
OR10G4	chr11	0	0	0	0
OR10G5P	chr11	0	0	0	0
OR10G6	chr11	0	0	0	0
OR10G7	chr11	0	0	1	0
OR10G8	chr11	0	0	0	0
OR10G9	chr11	0	0	0	0
OR10H1	chr19	0	0	0	0
OR10H2	chr19	0	0	0	0
OR10H3	chr19	0	0	0	0
OR10H4	chr19	0	0	0	0
OR10H5	chr19	0	0	0	0
OR10J1	chr1	0	0	0	0
OR10J2P	chr1	0	0	0	0
OR10J3	chr1	0	0	0	0
OR10J4	chr1	0	0	0	0
OR10J5	chr1	0	0	0	0
OR10J6P	chr1	0	0	0	0
OR10J7P	chr1	0	0	0	0
OR10J8P	chr1	0	0	0	0
OR10J9P	chr1	0	0	0	0
OR10K1	chr1	0	0	0	0
OR10K2	chr1	0	0	0	0
OR10N1P	chr11	0	0	0	0
OR10P1	chr12	0	0	0	0
OR10Q1	chr11	0	0	0	0
OR10Q2P	chr11	0	0	0	0
OR10R1P	chr1	0	0	0	0
OR10R2	chr1	0	0	0	0
OR10R3P	chr1	0	0	0	0
OR10S1	chr11	0	0	0	0
OR10T1P	chr1	0	0	0	0
OR10T2	chr1	0	0	0	0
OR10U1P	chr12	0	0	0	0
OR10V1	chr11	0	0	0	0
OR10V2P	chr11	0	1	0	0
OR10V3P	chr11	1	5	3	0
OR10W1	chr11	0	0	0	0
OR10X1	chr1	0	0	0	0
OR10Y1P	chr11	0	1	3	0
OR10Z1	chr1	0	0	0	0
OR11A1	chr6	0	0	0	0
OR11G1P	chr14	0	0	0	0
OR11G2	chr14	0	0	0	0
OR11H1	chr22	0	0	0	0
OR11H12	chr14	0	0	0	0
OR11H13P	chr14	0	0	0	0
OR11H2	chr14	0	0	0	0
OR11H3P	chr15	0	0	0	0
OR11H4	chr14	1	0	0	0
OR11H5P	chr14	0	0	0	0
OR11H6	chr14	0	0	0	0
OR11H7	chr14	0	0	2	0
OR11I1P	chr1	0	0	0	0
OR11J1P	chr15	0	0	0	0
OR11J2P	chr15	0	0	0	0
OR11J5P	chr15	0	0	0	0
OR11J6P	chr15	0	0	0	0
OR11J7P	chr15	0	0	0	0
OR11K1BP	chr15	0	0	0	0
OR11K1P	chr15	0	0	0	0
OR11K2P	chr14	0	0	0	0
OR11L1	chr1	0	0	0	0
OR11M1P	chr12	0	0	0	0
OR11N1P	chrX	0	5	2	0
OR11P1P	chr14	0	0	0	0
OR11Q1P	chrX	0	0	0	0
OR12D1	chr6	0	0	0	0
OR12D2	chr6	0	0	0	0
OR12D3	chr6	0	0	0	0
OR13A1	chr10	0	0	0	0
OR13C1P	chr9	2	0	0	0
OR13C2	chr9	0	0	2	0
OR13C3	chr9	0	0	0	0
OR13C4	chr9	0	0	0	0
OR13C5	chr9	2	0	0	0
OR13C6P	chr9	0	0	0	0
OR13C7	chr9	0	0	0	0
OR13C8	chr9	0	0	0	0
OR13C9	chr9	0	1	0	0
OR13D1	chr9	1	0	0	0
OR13D2P	chr9	0	0	0	0
OR13D3P	chr9	0	0	0	0
OR13E1P	chr9	18	7	6	0
OR13F1	chr9	0	0	0	0
OR13G1	chr1	0	0	0	0
OR13H1	chrX	0	0	0	0
OR13I1P	chr9	0	0	0	0
OR13J1	chr9	0	0	0	0
OR13K1P	chrX	0	1	0	0
OR13Z1P	chr1	0	0	0	0
OR13Z2P	chr1	0	0	1	0
OR13Z3P	chr1	0	0	0	0
OR14A16	chr1	0	0	0	0
OR14A2	chr1	0	0	0	0
OR14C36	chr1	0	0	0	0
OR14I1	chr1	0	0	0	0
OR14J1	chr6	0	0	0	0
OR14K1	chr1	0	1	0	0
OR14L1P	chr1	0	0	0	0
OR1A1	chr17	0	0	0	0
OR1A2	chr17	0	0	0	0
OR1AA1P	chrX	0	1	2	0
OR1AB1P	chr19	0	0	0	0
OR1AC1P	chr17	0	0	0	0
OR1B1	chr9	0	2	0	0
OR1C1	chr1	0	0	0	0
OR1D2	chr17	0	0	0	0
OR1D3P	chr17	0	0	0	0
OR1D4	chr17	0	0	0	0
OR1D5	chr17	0	0	0	0
OR1E1	chr17	0	0	0	0
OR1E2	chr17	0	0	0	0
OR1E3	chr17	0	0	0	0
OR1F1	chr16	0	0	0	0
OR1F12	chr6	0	2	0	0
OR1F2P	chr16	0	0	0	0
OR1G1	chr17	0	0	0	0
OR1H1P	chr9	0	0	0	0
OR1I1	chr19	0	0	0	0
OR1J1	chr9	0	0	0	0
OR1J2	chr9	0	0	0	0
OR1J4	chr9	0	1	1	0
OR1K1	chr9	0	0	0	0
OR1L1	chr9	0	0	0	0
OR1L3	chr9	0	0	0	0
OR1L4	chr9	0	0	0	0
OR1L6	chr9	0	0	0	0
OR1L8	chr9	1	0	1	0
OR1M1	chr19	0	0	4	0
OR1M4P	chr19	0	0	0	0
OR1N1	chr9	0	0	0	0
OR1N2	chr9	0	0	0	0
OR1P1	chr17	0	1	0	0
OR1Q1	chr9	0	0	1	0
OR1Q1BP	chr15	0	0	1	0
OR1R1P	chr17	0	0	0	0
OR1S1	chr11	0	1	0	0
OR1S2	chr11	0	0	0	0
OR1X1P	chr5	0	0	0	0
OR1X5P	chr5	0	0	0	0
OR2A1	chr7	0	0	3	0
OR2A1-AS1	chr7	0	1	5	0
OR2A12	chr7	0	21	1	0
OR2A13P	chr7	0	5	0	0
OR2A14	chr7	0	0	0	0
OR2A15P	chr7	0	0	0	0
OR2A2	chr7	0	0	0	0
OR2A20P	chr7	0	0	18	0
OR2A25	chr7	0	3	2	0
OR2A3P	chr7	0	0	0	0
OR2A4	chr6	0	0	0	0
OR2A41P	chr7	0	0	0	0
OR2A42	chr7	1	0	0	0
OR2A5	chr7	1	26	16	0
OR2A7	chr7	0	0	22	0
OR2A9P	chr7	0	0	21	0
OR2AD1P	chr6	0	0	0	0
OR2AE1	chr7	0	1	0	0
OR2AF1P	chrX	0	0	0	0
OR2AG1	chr11	0	0	0	0
OR2AG2	chr11	3	0	1	0
OR2AH1P	chr11	0	0	0	0
OR2AI1P	chr5	0	0	0	0
OR2AJ1	chr1	0	0	0	0
OR2AK2	chr1	0	0	1	0
OR2AL1P	chr11	0	0	0	0
OR2AM1P	chr9	0	0	0	0
OR2AO1P	chr7	0	0	0	0
OR2AP1	chr12	0	0	0	0
OR2AQ1P	chr1	0	0	0	0
OR2AS1P	chr1	0	0	0	0
OR2AS2P	chr1	0	0	0	0
OR2AT1P	chr11	0	0	0	0
OR2AT2P	chr11	0	0	0	0
OR2AT4	chr11	0	0	0	0
OR2B11	chr1	0	5	2	0
OR2B2	chr6	0	0	0	0
OR2B3	chr6	0	0	0	0
OR2B4P	chr6	0	0	0	0
OR2B6	chr6	1	0	0	0
OR2B7P	chr6	0	0	0	0
OR2B8P	chr6	0	0	0	0
OR2BH1P	chr11	0	0	0	0
OR2C1	chr16	0	0	6	0
OR2C3	chr1	0	0	0	0
OR2D2	chr11	0	0	0	0
