gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
RNU6-25P	chr3	0	0	0	0
RNU6-260P	chr5	0	0	0	0
RNU6-261P	chr6	0	0	0	0
RNU6-262P	chr11	0	0	0	0
RNU6-263P	chr6	0	0	0	0
RNU6-264P	chr9	0	0	0	0
RNU6-266P	chrX	0	0	0	0
RNU6-267P	chr7	0	0	0	0
RNU6-268P	chr2	0	0	0	0
RNU6-269P	chr16	0	0	0	0
RNU6-26P	chr3	0	0	0	0
RNU6-270P	chr10	0	0	0	0
RNU6-271P	chr10	0	0	0	0
RNU6-272P	chr5	0	0	0	0
RNU6-273P	chr14	0	0	0	0
RNU6-274P	chr7	0	0	0	0
RNU6-275P	chr12	0	0	0	0
RNU6-276P	chr4	0	0	0	0
RNU6-277P	chr11	0	0	0	0
RNU6-279P	chr12	0	0	0	0
RNU6-280P	chr6	0	0	0	0
RNU6-281P	chr3	0	0	0	0
RNU6-282P	chr2	0	0	0	0
RNU6-283P	chr6	0	0	0	0
RNU6-284P	chr4	0	0	0	0
RNU6-285P	chr8	0	0	0	0
RNU6-286P	chr21	0	0	0	0
RNU6-287P	chr17	0	0	0	0
RNU6-288P	chr17	0	0	0	0
RNU6-289P	chr4	0	0	0	0
RNU6-28P	chr22	0	0	0	0
RNU6-290P	chr5	0	0	0	0
RNU6-291P	chr1	0	0	0	0
RNU6-293P	chr6	0	0	0	0
RNU6-294P	chr5	0	0	0	0
RNU6-295P	chr8	0	0	0	0
RNU6-296P	chr7	0	0	0	0
RNU6-297P	chr14	0	0	0	0
RNU6-298P	chr17	0	0	0	0
RNU6-299P	chr5	0	0	0	0
RNU6-29P	chrX	0	0	0	0
RNU6-300P	chr6	0	0	0	0
RNU6-301P	chr14	0	0	0	0
RNU6-302P	chr6	0	0	0	0
RNU6-303P	chrY	0	0	0	0
RNU6-304P	chr1	0	0	0	0
RNU6-306P	chr10	0	0	0	0
RNU6-307P	chr1	0	0	0	0
RNU6-308P	chr5	0	0	0	0
RNU6-309P	chrX	0	0	0	0
RNU6-30P	chrX	0	0	0	0
RNU6-310P	chr4	0	0	0	0
RNU6-311P	chr11	0	0	0	0
RNU6-312P	chr2	0	0	0	0
RNU6-313P	chr7	0	0	0	0
RNU6-314P	chr17	0	0	0	0
RNU6-315P	chr3	0	0	0	0
RNU6-316P	chr18	0	0	0	0
RNU6-317P	chr19	0	0	0	0
RNU6-318P	chr12	0	0	0	0
RNU6-319P	chr9	0	0	0	0
RNU6-31P	chr2	0	0	0	0
RNU6-320P	chrX	0	0	0	0
RNU6-321P	chr11	0	0	0	0
RNU6-322P	chr15	0	0	0	0
RNU6-323P	chr8	0	0	0	0
RNU6-324P	chr18	0	0	0	0
RNU6-325P	chr10	0	0	0	0
RNU6-326P	chr7	0	0	0	0
RNU6-327P	chr12	0	0	0	0
RNU6-328P	chr16	0	0	0	0
RNU6-329P	chr9	0	0	0	0
RNU6-32P	chr4	0	0	0	0
RNU6-330P	chrX	0	0	0	0
RNU6-331P	chr22	0	0	0	0
RNU6-332P	chrX	0	0	0	0
RNU6-333P	chr12	0	0	0	0
RNU6-334P	chr5	0	0	0	0
RNU6-335P	chr4	0	0	0	0
RNU6-336P	chr8	0	0	0	0
RNU6-337P	chr7	0	0	0	0
RNU6-338P	chr22	0	0	0	0
RNU6-339P	chr15	0	0	0	0
RNU6-33P	chr4	0	0	0	0
RNU6-340P	chr18	0	0	0	0
RNU6-341P	chr14	0	0	0	0
RNU6-342P	chr3	0	0	0	0
RNU6-343P	chr12	0	0	0	0
RNU6-344P	chr6	0	0	0	0
RNU6-345P	chrX	0	0	0	0
RNU6-346P	chr18	0	0	0	0
RNU6-348P	chr3	0	0	0	0
RNU6-349P	chr18	0	0	0	0
RNU6-34P	chr4	0	0	0	0
RNU6-351P	chr4	0	0	0	0
RNU6-352P	chr1	0	0	0	0
RNU6-353P	chr15	0	0	0	0
RNU6-354P	chr15	0	0	0	0
RNU6-355P	chr16	0	0	0	0
RNU6-356P	chr8	0	0	0	0
RNU6-358P	chr5	0	0	0	0
RNU6-359P	chr16	0	0	0	0
RNU6-35P	chr4	0	0	0	0
RNU6-360P	chr2	0	0	0	0
RNU6-361P	chr12	0	0	0	0
RNU6-362P	chr17	0	0	0	0
RNU6-363P	chr5	0	0	0	0
RNU6-364P	chr7	0	0	0	0
RNU6-365P	chr11	0	0	0	0
RNU6-366P	chr14	0	0	0	0
RNU6-367P	chr3	0	0	0	0
RNU6-368P	chr9	0	0	0	0
RNU6-369P	chr1	0	0	0	0
RNU6-36P	chr12	0	0	0	0
RNU6-370P	chr2	0	0	0	0
RNU6-371P	chr1	0	0	0	0
RNU6-373P	chr5	0	0	0	0
RNU6-374P	chr5	0	0	0	0
RNU6-375P	chr22	0	0	0	0
RNU6-376P	chr11	0	0	0	0
RNU6-377P	chr3	0	0	0	0
RNU6-378P	chr5	0	0	0	0
RNU6-379P	chr22	0	0	0	0
RNU6-37P	chr1	0	0	0	0
RNU6-380P	chr15	0	0	0	0
RNU6-381P	chr5	0	0	0	0
RNU6-382P	chrX	0	0	0	0
RNU6-383P	chrX	0	0	0	0
RNU6-386P	chr3	0	0	0	0
RNU6-387P	chr1	0	0	0	0
RNU6-388P	chr7	0	0	0	0
RNU6-389P	chr7	0	0	0	0
RNU6-38P	chr13	0	0	0	0
RNU6-390P	chr5	0	0	0	0
RNU6-391P	chr6	0	0	0	0
RNU6-392P	chr7	0	0	0	0
RNU6-393P	chr7	0	0	0	0
RNU6-394P	chrX	0	0	0	0
RNU6-395P	chr2	0	0	0	0
RNU6-396P	chr21	0	0	0	0
RNU6-397P	chr8	0	0	0	0
RNU6-398P	chr14	0	0	0	0
RNU6-399P	chr12	0	0	0	0
RNU6-39P	chr18	0	0	0	0
RNU6-3P	chrX	0	0	0	0
RNU6-400P	chr12	0	0	0	0
RNU6-401P	chr15	0	0	0	0
RNU6-402P	chr5	0	0	0	0
RNU6-403P	chr1	0	0	0	0
RNU6-405P	chr17	0	0	0	0
RNU6-406P	chr17	0	0	0	0
RNU6-408P	chr18	0	0	0	0
RNU6-409P	chr22	0	0	0	0
RNU6-40P	chr1	0	0	0	0
RNU6-410P	chr4	0	0	0	0
RNU6-411P	chr6	0	0	0	0
RNU6-412P	chr4	0	0	0	0
RNU6-413P	chr10	0	0	0	0
RNU6-414P	chr1	0	0	0	0
RNU6-415P	chr15	0	0	0	0
RNU6-416P	chr16	0	0	0	0
RNU6-417P	chr7	0	0	0	0
RNU6-418P	chr1	0	0	0	0
RNU6-419P	chr14	0	0	0	0
RNU6-41P	chr1	0	0	0	0
RNU6-420P	chr4	0	0	0	0
RNU6-421P	chrX	0	0	0	0
RNU6-422P	chr10	0	0	0	0
RNU6-424P	chr1	0	0	0	0
RNU6-425P	chr3	0	0	0	0
RNU6-426P	chr21	0	0	0	0
RNU6-428P	chr3	0	0	0	0
RNU6-429P	chr5	0	0	0	0
RNU6-42P	chr3	0	0	0	0
RNU6-430P	chr16	0	0	0	0
RNU6-431P	chr4	0	0	0	0
RNU6-432P	chr9	0	0	0	0
RNU6-433P	chr2	0	0	0	0
RNU6-434P	chrX	0	0	0	0
RNU6-435P	chr18	0	0	0	0
RNU6-436P	chr2	0	0	0	0
RNU6-437P	chr6	0	0	0	0
RNU6-438P	chr7	0	0	0	0
RNU6-439P	chr2	0	0	0	0
RNU6-43P	chr10	0	0	0	0
RNU6-440P	chr2	0	0	0	0
RNU6-441P	chr10	0	0	0	0
RNU6-442P	chr8	0	0	0	0
RNU6-444P	chr6	0	0	0	0
RNU6-445P	chr9	0	0	0	0
RNU6-446P	chr17	0	0	0	0
RNU6-447P	chr11	0	0	0	0
RNU6-448P	chr5	0	0	0	0
RNU6-449P	chr15	0	0	0	0
RNU6-44P	chr11	0	0	0	0
RNU6-450P	chr17	0	0	0	0
RNU6-451P	chr2	0	0	0	0
RNU6-452P	chr10	0	0	0	0
RNU6-453P	chr17	0	0	0	0
RNU6-454P	chr3	0	0	0	0
RNU6-455P	chr14	0	0	0	0
RNU6-456P	chr5	0	0	0	0
RNU6-457P	chr16	0	0	0	0
RNU6-458P	chr14	0	0	0	0
RNU6-45P	chr11	0	0	0	0
RNU6-460P	chr5	0	0	0	0
RNU6-461P	chr3	0	0	0	0
RNU6-462P	chr4	0	0	0	0
RNU6-463P	chr10	0	0	0	0
RNU6-464P	chr6	0	0	0	0
RNU6-465P	chr1	0	0	0	0
RNU6-466P	chr15	0	0	0	0
RNU6-467P	chr17	0	0	0	0
RNU6-468P	chr17	0	0	0	0
RNU6-469P	chr4	0	0	0	0
RNU6-46P	chr11	0	0	0	0
RNU6-470P	chr17	0	0	0	0
RNU6-471P	chr6	0	0	0	0
RNU6-472P	chr12	0	0	0	0
RNU6-473P	chr2	0	0	0	0
RNU6-474P	chr2	0	0	0	0
RNU6-475P	chr6	0	0	0	0
RNU6-476P	chr22	0	0	0	0
RNU6-477P	chr5	0	0	0	0
RNU6-478P	chr10	0	0	0	0
RNU6-479P	chr4	0	0	0	0
RNU6-47P	chr5	0	0	0	0
RNU6-480P	chr5	0	0	0	0
RNU6-481P	chr1	0	0	0	0
RNU6-482P	chr5	0	0	0	0
RNU6-483P	chr3	0	0	0	0
RNU6-484P	chr5	0	0	0	0
RNU6-485P	chr12	0	0	0	0
RNU6-486P	chr3	0	0	0	0
RNU6-487P	chr1	0	0	0	0
RNU6-488P	chr3	0	0	0	0
RNU6-489P	chr17	0	0	0	0
RNU6-48P	chr1	0	0	0	0
RNU6-490P	chr10	0	0	0	0
RNU6-491P	chr12	0	0	0	0
RNU6-492P	chr9	0	0	0	0
RNU6-493P	chrX	0	0	0	0
RNU6-494P	chr12	0	0	0	0
RNU6-495P	chr22	0	0	0	0
RNU6-496P	chrX	0	0	0	0
RNU6-498P	chr15	0	0	0	0
RNU6-499P	chr4	0	0	0	0
RNU6-49P	chrX	0	0	0	0
RNU6-4P	chr3	0	0	0	0
RNU6-500P	chr5	0	0	0	0
RNU6-501P	chr1	0	0	0	0
RNU6-502P	chr6	0	0	0	0
RNU6-503P	chr1	0	0	0	0
RNU6-504P	chrX	0	0	0	0
RNU6-505P	chr3	0	0	0	0
RNU6-506P	chr4	0	0	0	0
RNU6-507P	chr3	0	0	0	0
RNU6-508P	chr2	0	0	0	0
RNU6-509P	chr3	0	0	0	0
RNU6-50P	chrX	0	0	0	0
RNU6-510P	chr1	0	0	1	0
RNU6-511P	chr3	0	0	0	0
RNU6-512P	chr2	0	0	0	0
RNU6-513P	chr22	0	0	0	0
RNU6-514P	chr1	0	0	0	0
RNU6-516P	chr15	0	1	0	0
RNU6-517P	chr7	0	0	0	0
RNU6-518P	chr17	0	0	0	0
RNU6-519P	chr8	0	0	0	0
RNU6-520P	chr4	0	0	0	0
RNU6-521P	chrY	0	0	0	0
RNU6-522P	chr6	0	0	0	0
RNU6-523P	chr10	0	0	0	0
RNU6-524P	chr5	0	0	0	0
RNU6-525P	chr5	0	0	0	0
RNU6-526P	chr8	0	0	0	0
RNU6-527P	chr6	0	0	0	0
RNU6-528P	chr8	0	0	0	0
RNU6-529P	chr10	0	0	0	0
RNU6-530P	chr7	0	0	0	0
RNU6-531P	chr4	0	0	0	0
RNU6-532P	chr7	0	0	0	0
RNU6-533P	chr8	0	0	0	0
RNU6-534P	chr7	0	0	0	0
RNU6-535P	chr10	0	0	0	0
RNU6-536P	chr1	0	0	0	0
RNU6-537P	chr1	0	0	0	0
RNU6-538P	chr9	0	0	0	0
RNU6-539P	chr14	0	0	0	0
RNU6-53P	chr13	0	0	0	0
RNU6-540P	chr5	0	0	0	0
RNU6-541P	chr14	0	0	0	0
RNU6-542P	chr2	0	0	0	0
RNU6-543P	chr10	0	0	0	0
RNU6-544P	chr11	0	0	0	0
RNU6-545P	chr12	0	0	0	0
RNU6-546P	chr2	0	0	0	0
RNU6-547P	chr3	0	0	0	0
RNU6-548P	chr2	0	0	0	0
RNU6-549P	chr15	0	0	0	0
RNU6-54P	chr13	0	0	0	0
RNU6-550P	chr4	0	0	0	0
RNU6-551P	chr4	0	0	0	0
RNU6-552P	chr14	0	0	0	0
RNU6-553P	chr4	0	0	0	0
RNU6-554P	chr15	0	0	0	0
RNU6-555P	chrX	0	0	0	0
RNU6-556P	chr5	0	0	0	0
RNU6-557P	chr3	0	0	0	0
RNU6-558P	chr12	0	0	0	0
RNU6-559P	chr9	0	0	0	0
RNU6-55P	chr13	0	0	0	0
RNU6-560P	chr11	0	0	0	0
RNU6-561P	chr2	0	0	0	0
RNU6-562P	chrX	0	0	0	0
RNU6-564P	chr22	0	0	0	0
RNU6-565P	chr7	0	0	0	0
RNU6-566P	chr2	0	0	0	0
RNU6-567P	chr18	0	0	0	0
RNU6-56P	chr13	0	0	0	0
RNU6-570P	chr1	0	0	0	0
RNU6-571P	chr10	0	0	0	0
RNU6-572P	chr5	0	0	0	0
RNU6-573P	chr4	0	0	0	0
RNU6-574P	chr12	0	0	0	0
RNU6-575P	chr7	0	0	0	0
RNU6-576P	chr10	0	0	0	0
RNU6-577P	chr2	0	0	0	0
RNU6-578P	chr4	0	0	0	0
RNU6-579P	chr2	0	0	0	0
RNU6-57P	chr13	0	0	0	0
RNU6-580P	chr2	0	0	0	0
RNU6-581P	chr7	0	0	0	0
RNU6-582P	chr4	0	0	0	0
RNU6-583P	chr4	0	0	0	0
RNU6-584P	chr1	0	0	0	0
RNU6-586P	chr1	0	0	0	0
RNU6-587P	chrX	0	0	0	0
RNU6-588P	chr5	0	0	0	0
RNU6-589P	chrX	0	0	0	0
RNU6-58P	chr13	0	0	0	0
RNU6-590P	chr12	0	0	0	0
RNU6-591P	chrX	0	0	0	0
RNU6-592P	chr11	0	0	0	0
RNU6-593P	chr11	0	0	0	0
RNU6-595P	chr12	0	0	0	0
RNU6-596P	chr8	0	0	0	0
RNU6-597P	chr14	0	0	0	0
RNU6-598P	chr10	0	0	0	0
RNU6-599P	chr9	0	0	0	0
RNU6-59P	chr13	0	0	0	0
RNU6-5P	chr2	0	0	0	0
RNU6-600P	chr12	0	0	0	0
RNU6-601P	chr2	0	0	0	0
RNU6-602P	chr14	0	0	0	0
RNU6-603P	chr6	0	0	0	0
RNU6-604P	chr7	0	0	0	0
RNU6-605P	chr1	0	0	0	0
RNU6-606P	chr5	0	0	0	0
RNU6-607P	chr8	0	0	0	0
RNU6-608P	chr1	0	0	0	0
RNU6-609P	chr1	0	0	0	0
RNU6-60P	chr13	0	0	0	0
RNU6-610P	chr15	0	0	0	0
RNU6-611P	chr19	0	0	0	0
RNU6-612P	chr2	0	0	0	0
RNU6-613P	chr2	0	0	0	0
RNU6-614P	chr21	0	0	0	0
RNU6-615P	chr4	0	0	0	0
RNU6-616P	chrX	0	0	0	0
RNU6-617P	chr2	0	0	0	0
RNU6-618P	chr12	0	0	0	0
RNU6-619P	chr2	0	0	0	0
RNU6-61P	chr13	0	0	0	0
RNU6-620P	chr5	0	0	0	0
RNU6-621P	chr3	0	0	0	0
RNU6-622P	chr1	0	0	0	0
RNU6-623P	chr17	0	0	0	0
RNU6-624P	chr2	0	0	0	0
RNU6-625P	chr17	0	0	0	0
RNU6-626P	chr6	0	0	0	0
RNU6-627P	chr2	0	0	0	0
RNU6-628P	chr8	0	0	0	0
RNU6-629P	chr2	0	0	0	0
RNU6-62P	chr13	0	0	0	0
RNU6-630P	chrX	0	0	0	0
RNU6-631P	chr15	0	0	0	0
RNU6-632P	chr10	0	0	0	0
RNU6-633P	chr16	0	0	0	0
RNU6-634P	chr2	0	0	0	0
RNU6-635P	chr4	0	0	0	0
RNU6-636P	chr1	0	0	0	0
RNU6-637P	chr3	0	0	0	0
RNU6-638P	chr17	0	0	0	0
RNU6-63P	chr13	0	0	0	0
RNU6-640P	chr2	0	0	0	0
RNU6-641P	chrX	0	0	0	0
RNU6-642P	chr2	0	0	0	0
RNU6-643P	chr6	0	0	0	0
RNU6-644P	chr5	0	0	0	0
RNU6-645P	chr6	0	0	0	0
RNU6-646P	chr3	0	0	0	0
RNU6-647P	chr2	0	0	0	0
RNU6-648P	chrX	0	0	0	0
RNU6-649P	chr2	0	0	0	0
RNU6-64P	chr13	0	0	0	0
RNU6-650P	chr7	0	0	0	0
RNU6-651P	chr2	0	0	0	0
RNU6-652P	chr4	0	0	0	0
RNU6-653P	chr6	0	0	0	0
RNU6-654P	chr11	0	0	0	0
RNU6-655P	chr18	0	0	0	0
RNU6-656P	chr8	0	0	0	0
RNU6-657P	chr10	0	0	0	0
RNU6-658P	chr5	0	0	0	0
RNU6-659P	chr14	0	0	0	0
RNU6-65P	chr13	0	0	0	0
RNU6-660P	chr5	0	0	0	0
RNU6-661P	chr5	0	0	0	0
RNU6-662P	chr1	0	0	0	0
RNU6-663P	chr8	0	0	0	0
RNU6-664P	chr2	0	0	0	0
RNU6-665P	chr8	0	0	0	0
RNU6-666P	chr10	0	0	0	0
RNU6-667P	chr15	0	0	0	0
RNU6-668P	chr4	0	0	0	0
RNU6-669P	chr9	0	0	0	0
RNU6-66P	chr13	0	0	0	0
RNU6-670P	chr3	0	0	0	0
RNU6-672P	chr11	0	0	0	0
RNU6-673P	chr10	0	0	0	0
RNU6-674P	chr2	0	0	0	0
RNU6-675P	chr2	0	0	0	0
RNU6-677P	chr9	0	0	0	0
RNU6-678P	chr3	0	0	0	0
RNU6-679P	chr5	0	0	0	0
RNU6-67P	chr13	0	0	0	0
RNU6-680P	chr5	0	0	0	0
RNU6-681P	chr3	0	0	0	0
RNU6-682P	chr8	0	0	0	0
RNU6-684P	chr14	0	0	0	0
RNU6-685P	chr2	0	0	0	0
RNU6-686P	chr15	0	0	0	0
RNU6-687P	chr10	0	0	0	0
RNU6-689P	chr14	0	0	1	0
RNU6-68P	chr13	0	0	0	0
RNU6-690P	chr8	0	0	0	0
RNU6-692P	chr2	0	0	0	0
RNU6-693P	chr1	0	0	0	0
RNU6-694P	chr9	0	0	0	0
RNU6-695P	chr1	0	0	0	0
RNU6-696P	chr21	0	0	0	0
RNU6-697P	chr10	0	0	0	0
RNU6-698P	chr19	0	0	0	0
RNU6-699P	chr4	0	0	0	0
RNU6-6P	chr10	0	0	0	0
RNU6-7	chr14	0	0	0	0
RNU6-700P	chr12	0	0	0	0
RNU6-701P	chr5	0	0	0	0
RNU6-702P	chr18	0	0	0	0
RNU6-703P	chr8	0	0	0	0
RNU6-704P	chr1	0	0	0	0
RNU6-705P	chr5	0	0	0	0
RNU6-706P	chr18	0	0	0	0
RNU6-707P	chrX	0	0	0	0
RNU6-708P	chr18	0	0	0	0
RNU6-709P	chr10	0	0	0	0
RNU6-70P	chr13	0	0	0	0
RNU6-710P	chr9	0	0	0	0
RNU6-711P	chr17	0	0	0	0
RNU6-712P	chr3	0	0	0	0
RNU6-713P	chr12	0	0	0	0
RNU6-714P	chr9	0	0	0	0
RNU6-715P	chr2	0	0	0	0
RNU6-716P	chr1	0	0	0	0
RNU6-717P	chr12	0	0	0	0
RNU6-718P	chr5	0	0	0	0
RNU6-719P	chr7	0	0	0	0
RNU6-71P	chr13	0	0	0	0
RNU6-720P	chr3	0	0	0	0
RNU6-721P	chr18	0	0	0	0
RNU6-722P	chrX	0	0	0	0
RNU6-723P	chr1	0	0	0	0
RNU6-724P	chr5	0	0	0	0
RNU6-725P	chr1	0	0	0	0
RNU6-726P	chr3	0	0	0	0
RNU6-727P	chr5	0	0	0	0
RNU6-728P	chr10	0	0	0	0
RNU6-729P	chr8	0	0	0	0
RNU6-72P	chr11	0	0	0	0
RNU6-730P	chr6	0	0	0	0
RNU6-731P	chr1	0	0	0	0
RNU6-732P	chr5	0	0	0	0
RNU6-733P	chr4	0	0	0	0
RNU6-735P	chr12	0	0	0	0
RNU6-737P	chr18	0	0	0	0
RNU6-738P	chr5	0	0	0	0
RNU6-739P	chr3	0	0	0	0
RNU6-73P	chr13	0	0	0	0
RNU6-740P	chr10	0	0	0	0
RNU6-741P	chr15	0	0	0	0
RNU6-742P	chr18	0	0	0	0
RNU6-744P	chr2	0	0	0	0
RNU6-745P	chr15	0	0	0	0
RNU6-746P	chr4	0	0	0	0
RNU6-747P	chr1	0	0	0	0
RNU6-748P	chr8	0	0	0	0
RNU6-749P	chr15	0	0	0	0
RNU6-74P	chr13	0	0	0	0
RNU6-750P	chr1	0	0	0	0
RNU6-751P	chr19	0	0	0	0
RNU6-752P	chr5	0	0	0	0
RNU6-753P	chr1	0	0	0	0
RNU6-754P	chr6	0	0	0	0
RNU6-755P	chr1	0	0	0	0
RNU6-756P	chr8	0	0	0	0
RNU6-757P	chr5	0	0	0	0
RNU6-758P	chr16	0	0	0	0
RNU6-75P	chr13	0	0	0	0
RNU6-760P	chr5	0	0	0	0
RNU6-761P	chr6	0	0	0	0
RNU6-762P	chr2	0	0	0	0
RNU6-763P	chr2	0	0	0	0
RNU6-764P	chrX	0	0	0	0
RNU6-765P	chr9	0	0	0	0
RNU6-766P	chr2	0	0	0	0
RNU6-767P	chr17	0	0	0	0
RNU6-768P	chr12	0	0	0	0
RNU6-769P	chr12	0	0	0	0
RNU6-76P	chr13	0	0	0	0
RNU6-770P	chr6	0	0	0	0
RNU6-771P	chr1	0	0	0	0
RNU6-772P	chr21	0	0	0	0
RNU6-774P	chr4	0	0	0	0
RNU6-775P	chr2	0	0	0	0
RNU6-776P	chr1	0	0	0	0
RNU6-777P	chr1	0	0	0	0
RNU6-778P	chr1	0	0	0	0
RNU6-77P	chr13	0	0	0	0
RNU6-780P	chr10	0	0	0	0
RNU6-781P	chr12	0	0	0	0
RNU6-782P	chr19	0	0	0	0
RNU6-783P	chr11	0	0	0	0
RNU6-784P	chr4	0	0	0	0
RNU6-785P	chr9	0	0	0	0
RNU6-786P	chr6	0	0	0	0
RNU6-787P	chr3	0	0	0	0
RNU6-788P	chr3	0	0	0	0
RNU6-789P	chr3	0	0	0	0
RNU6-78P	chr13	0	0	0	0
RNU6-790P	chr14	0	0	0	0
RNU6-791P	chr1	0	0	0	0
RNU6-792P	chr1	0	0	0	0
RNU6-793P	chr6	0	0	0	0
RNU6-794P	chr10	0	0	0	0
RNU6-795P	chr10	0	0	0	0
RNU6-796P	chr15	0	0	0	0
RNU6-797P	chr7	0	0	0	0
RNU6-798P	chr9	0	0	0	0
RNU6-799P	chr17	0	0	0	0
RNU6-79P	chr13	0	0	0	0
RNU6-8	chr14	0	0	0	0
RNU6-800P	chrX	0	0	0	0
RNU6-801P	chr6	0	0	0	0
RNU6-803P	chr19	0	0	0	0
RNU6-804P	chr5	0	0	0	0
RNU6-805P	chr10	0	0	0	0
RNU6-806P	chr5	0	0	0	0
RNU6-807P	chr15	0	0	0	0
RNU6-808P	chr12	0	0	0	0
RNU6-809P	chr1	0	0	0	0
RNU6-80P	chr13	0	0	0	0
RNU6-810P	chr22	0	0	0	0
RNU6-811P	chr10	0	0	0	0
RNU6-812P	chr2	0	0	0	0
RNU6-813P	chr6	0	0	0	0
RNU6-815P	chr3	0	0	0	0
RNU6-816P	chr22	0	0	0	0
RNU6-817P	chr1	0	0	0	0
RNU6-818P	chr4	0	0	0	0
RNU6-819P	chr8	0	0	0	0
RNU6-81P	chr13	0	0	0	0
RNU6-820P	chr9	0	0	0	0
RNU6-821P	chr3	0	0	0	0
RNU6-822P	chr3	0	0	0	0
RNU6-823P	chr3	0	0	0	0
RNU6-824P	chr6	0	0	0	0
RNU6-826P	chr17	0	0	0	0
RNU6-827P	chr2	0	0	0	0
RNU6-828P	chr1	0	0	0	0
RNU6-829P	chr9	0	0	0	0
RNU6-82P	chr13	0	0	0	0
RNU6-830P	chr1	0	0	0	0
RNU6-831P	chr18	0	0	0	0
RNU6-832P	chr7	0	0	0	0
RNU6-833P	chr10	0	0	0	0
RNU6-834P	chr12	0	0	0	0
RNU6-835P	chr14	0	0	0	0
RNU6-836P	chr4	0	0	0	0
RNU6-837P	chr12	0	0	0	0
RNU6-838P	chr4	0	0	0	0
RNU6-839P	chr10	0	0	0	0
RNU6-83P	chr13	0	0	0	0
RNU6-840P	chr17	0	0	0	0
RNU6-841P	chr19	0	0	0	0
RNU6-842P	chr8	0	0	0	0
RNU6-843P	chr2	0	0	0	0
RNU6-844P	chr15	0	0	0	0
RNU6-845P	chr16	0	0	0	0
RNU6-847P	chr10	0	0	0	0
RNU6-848P	chr2	0	0	0	0
RNU6-849P	chr7	0	0	0	0
RNU6-84P	chr6	0	0	0	0
RNU6-850P	chr6	0	0	0	0
RNU6-851P	chr2	0	0	0	0
RNU6-853P	chr4	0	0	0	0
RNU6-854P	chrX	0	0	0	0
RNU6-855P	chr9	0	0	0	0
RNU6-856P	chr3	0	0	1	0
RNU6-857P	chr18	0	0	0	0
RNU6-858P	chr3	0	0	0	0
RNU6-859P	chr21	0	0	0	0
RNU6-85P	chr7	0	0	0	0
RNU6-860P	chr3	0	0	0	0
RNU6-861P	chr6	0	0	0	0
RNU6-862P	chr17	0	0	0	0
RNU6-863P	chr7	0	0	0	0
RNU6-864P	chr14	0	0	0	0
RNU6-865P	chr3	0	0	0	0
RNU6-866P	chr17	0	0	0	0
RNU6-867P	chrX	0	0	0	0
RNU6-869P	chr8	0	0	0	0
RNU6-86P	chr9	0	0	0	0
RNU6-871P	chr12	0	0	0	0
RNU6-873P	chr3	0	0	0	0
RNU6-874P	chr11	0	0	0	0
RNU6-875P	chr8	0	0	0	0
RNU6-876P	chr11	0	0	0	0
RNU6-877P	chr1	0	0	0	0
RNU6-878P	chr11	0	0	0	0
RNU6-879P	chr12	0	0	0	0
RNU6-87P	chr12	0	0	0	0
RNU6-880P	chr1	0	0	0	0
RNU6-881P	chr9	0	0	0	0
RNU6-882P	chr3	0	0	0	0
RNU6-883P	chr10	0	0	0	0
RNU6-884P	chr1	0	0	0	0
RNU6-885P	chr10	0	0	0	0
RNU6-886P	chr14	0	0	0	0
RNU6-887P	chr4	0	0	0	0
RNU6-888P	chr5	0	0	0	0
RNU6-889P	chr10	0	0	0	0
RNU6-88P	chr10	0	0	0	0
RNU6-890P	chr6	0	0	0	0
RNU6-891P	chr4	0	0	0	0
RNU6-892P	chr8	0	0	0	0
RNU6-893P	chr11	0	0	0	0
RNU6-894P	chrX	0	0	0	0
RNU6-895P	chr8	0	0	0	0
RNU6-896P	chr6	0	0	0	0
RNU6-897P	chr6	0	0	0	0
RNU6-898P	chr16	0	0	0	0
RNU6-899P	chr11	0	0	0	0
RNU6-89P	chr1	0	0	0	0
RNU6-9	chr19	0	0	0	0
RNU6-900P	chr22	0	0	0	0
RNU6-901P	chr3	0	0	0	0
RNU6-902P	chr19	0	0	0	0
RNU6-903P	chr18	0	0	0	0
RNU6-904P	chr2	0	0	0	0
RNU6-905P	chr3	0	0	0	0
RNU6-906P	chr6	0	0	0	0
RNU6-907P	chr4	0	0	0	0
RNU6-908P	chr10	0	0	0	0
RNU6-909P	chr5	0	0	0	0
RNU6-90P	chr15	0	0	0	0
RNU6-910P	chr3	0	0	0	0
RNU6-911P	chr7	0	0	0	0
RNU6-912P	chr7	0	0	0	0
RNU6-913P	chr5	0	0	0	0
RNU6-914P	chr8	0	0	0	0
RNU6-915P	chr2	0	0	0	0
RNU6-916P	chr18	0	0	0	0
RNU6-918P	chr9	0	0	0	0
RNU6-91P	chr14	0	0	0	0
RNU6-920P	chr17	0	0	0	0
RNU6-921P	chr14	0	0	0	0
RNU6-922P	chr3	0	0	0	0
RNU6-923P	chr5	0	0	0	0
RNU6-924P	chr19	0	0	0	0
RNU6-925P	chr8	0	0	0	0
RNU6-926P	chr21	0	0	0	0
RNU6-927P	chr12	0	0	0	0
RNU6-928P	chr17	0	0	0	0
RNU6-92P	chr7	0	0	0	0
RNU6-930P	chr6	0	0	0	0
RNU6-931P	chr4	0	0	0	0
RNU6-932P	chr2	0	0	0	0
